,rest_name,username,review,stars,date,location,repeat,dmv
2890,Vinoteca,/user_details?userid=1m1cEQj5E5IE9RAJINQEsg,"Probably the worst wings in DC--I thought we'd get a decent amount for $14, but they only gave us 3 wings (so 6 flats/drums). We were also disappointed in the sauce flavor... it was an untraditional mix of flavors. Might've been some peanut sauce? Anyways, they were also played poorly... some were sitting in a ton of sauce (too much imo). And they took a long time to come out.
",2,9/9/2017,"Washington, DC",False,True
2894,Vinoteca,/user_details?userid=6PXKUaWYJGszNhpokTJNNw,"This place used to be great. Now it's 2 or 3 stars, tops, and everything seems to be pointing downhill. I visited recently and noticed the following:

1. The bartender did not seem to know the wine or cocktail lists. I told him the name of the cocktail I wanted twice, and then had to point to it on the menu, like I was a child at Denny's. My friend had to do the same with the wine she asked for. The bartender explained that this was only his second week. He should know the menu on day one. 

2. The Sangrias were terrible. I appreciate the attempt at ""grown up"" Sangria, or whatever they are going for, but every Sangria recipe includes at least some sweetness. The Vinoteca versions (red wine and Rose) were bitter and tasted like wine with some raw fruit on top. Not good.

3. I only ordered one appetizer, so maybe I just chose poorly. But the Beets With Romesco was a very basic, boring dish. 

4. This is a wine bar, so I expected some atmosphere. The lighting was fine, but the music was some random rock station from Spotify. Try some jazz maybe? And why have a TV in a prime spot, and why show NBA basketball on it? I love watching sports on TV, but not at a wine bar. 

5. Service, as others have said, is slow and at times indifferent. I had a tough time getting the ""new"" bartender's attention, even though I was sitting three feet from him. He was deep in conversation with his buddy a few seats down. 

I used to really like this place. I hope they get back on track.
",2,5/12/2017,"Washington, DC",False,True
2896,Vinoteca,/user_details?userid=R6eD8D7m7dhE3PwaYsLC_w,"Hostess not very welcoming on an early Saturday evening and we had a rez. 

I believe Lucas our attentive waiter was the highlight of our dinner. He was polite, patient and detail oriented. Each time I inquired about a spice or flavor he either knew or made certain to find the answer.  I did let the hostess know I was pleased with his service and the tip reflected it as well. Enough you want to hear about the food, meh.
We were given Au gratis (free) Indian type crackers with a hidden dip on the bottom served on paper, yuck really, paper? I did like the papadum.
The duck was served on a normal dinner plate but was a small portion, first disappointment.  The taste just okay. 
I ordered the barramundi and it might've been good because it was warm but it was placed on a cold salad which was not acceptable by me. I won't return.
",2,5/2/2016,"Scottsdale, AZ",False,False
2899,Vinoteca,/user_details?userid=Oqm0GVJX6StCw_BXqSnz3Q,"I went on a Sunday night. The music was wonderful and the musicians gave the place a sorely needed welcoming ambiance.  The wine list was great and the bus boy who practically waited on us delivered amazing service. 

We sat in the bar area and we're told we wouldn't have a server. We ordered food from the bar. I asked if I could get an order of bread with olive oil on the side in addition to all our small plates and drink orders but the bar tender curtly  said ""no."" I asked why and she retorted ""we don't do that. The bread is lightly brushed with oil before we grill it and that's it."" I asked ""so I can't get oil on the side?"" And she said no. Ok... having worked in hospitality for 10 years I never said to a customer ""no we don't do that"" without suggesting an alternative when someone has made a reasonable request of me... but fine.  Anyway I digress . The curt bartender also couldn't be bothered to check on us once during the evening.

What the curt bartender lacked in personality and service skills the busboy possessed. He seemed to be the only person who cared about service in the place.  He should be a server. He was very attentive and ran the food and cleared plates without  being intrusive and he kept our water glasses filled.

As for the food.... meh. 

Definitely come here for the music and atmosphere and a drink from the extensive wine list but eat somewhere else before hand.
",2,8/5/2017,"Bethesda, MD",False,True
2918,Vinoteca,/user_details?userid=m2sfw5ikTGb6qjzKccLc1g,"I used to love this place- great back patio. But the service in back has been so nasty the last few times.  Am I bothering you when I order?  Is it strange to ask about the grill when it used to be a highlight of the visit?  Unbelievably rude and terrible service by the bartenders. Food has also gone downhill.
",2,6/18/2017,"Washington, DC",True,True
2933,Vinoteca,/user_details?userid=ZGdWOfBBPTk7bXBf36-yHA,"""A-OK"" would imply that this place is exactly that, okay. I think that is a bit generous. It is not bad, it is just, meh. The one thing that I did like is that they had teamed up with a local charity, and for a $5 donation you got a happy hour that was 2 hours longer. That is pretty awesome. 

Unfortunately, their ""happy hour"" prices were less than happy. $5 for a Narragansett Lager is not a great deal, but not horrible. The food, on the other hand, was tiny, mediocre and started at $10 a plate. You needed at least 2 to even put a dent in your hunger. 

The $10 duck roll had a weird buttermilk sauce on it which added nothing. The whole thing was the size of a slider. It came with a small side of sweet potato chips which came straight out of a bag and were pretty crushed up. 

The $10 calamari salad had a couple of token pieces of calamari. The name sure implied that there would actually be a significant amount of calamari and it ended up being more of an afterthought.

The fries had some nice seasoning. They came with a small amount of ""cheese gravy"" which tasted fine. But if they wanted to make Poutine, they should have just made Poutine and done it right. Instead, this was another half-assed attempt at making something ""fancy."" And again, we're talking $10 for fries.
",2,4/28/2016,"Washington D.C., DC",False,True
2937,Vinoteca,/user_details?userid=-YZqJT1-b_UW8B40HmnP1A,"As I have said many reviews beore being a business owner I hate having to give less than 3 star reviews but unfortunately I can't give anything above on the experience I had at Vinoteca on Saturday Oct, 29th. The only good thing that came out of the visit on Saturday was the level of service and attentiveness of the waiter....Unfortunately the experience started downhill almost immediately with a bottle of wine that tasted very ""skunked"" but we chose not to speak up about it unfortunately because some of the people at the table didn't want a confrontation. We did purchase another bottle which was okay but nothing stellar, just mainly because in my opinion they do not have a very solid wine list if you are looking for ""good wines"". We ended up only ordering the Full Cheese and Meat board and calling it a night. I do not think I would go back to be honest because the overall experience form the ambiance to quality of food and all was almost forgettable.
",2,11/2/2016,"Detroit, MI",False,False
2939,Vinoteca,/user_details?userid=G8awp6mo4GGVz0y4iO7h4w,"Weird overall experience at Vinoteca last night.  I booked a table for 6 via opentable and requested outside seating if possible. We showed up at 5pm and were told that we couldn't sit outside (the front outside seating area) because groups larger than 5 were against fire code. I find that hard to believe in the U Street area, but ok. The hostess wasn't rude but she wasn't really nice either - especially seemed odd since we were the only patrons in the house. Anyway we got drinks and waited until our entire party was there, then asked if we could be seated inside at the bar. 

We sat at the bar and asked about ordering off the Happy Hour menu (5-7pm), dinner menu, as well as the Back Bar appetizers menu... we were told only the HH or dinner menu. Overall lots of weird rules, I still don't buy the 5 person table max especially since the restaurant was EMPTY at 5pm.  Maybe we weren't attractive or chic enough to be sat outside (6 well heeled young professionals)?!? 

Our waitress (she was also the bartender) was really nice, the food arrived fast and was delicious. Basically giving it 2 stars because we wouldn't try it again due to the weird service.
",2,6/26/2016,"Arlington, VA",False,True
2945,Vinoteca,/user_details?userid=IkRDJtDs74AiKoyysqHOqQ,"Went here for drinks with some friends before a show.  Good wine selection, but the service is mediocre.  It's more of a place ""to be seen"" and to just hang out, than a serious wine bar.
",2,4/23/2017,"Philadelphia, PA",True,False
2963,Vinoteca,/user_details?userid=xEAy8HcVICdn7Y3oUWKPkg,"So I've been to vinoteca several times, always enjoyable with delicious food. This time, however, was a nightmare. We were seated on the patio for dinner- my friend forgot her ID so she ran home, while we ordered drinks to wait for her. I don't know if the waiter thought we were waiting for her, but she was able to return from Logan circle and back and we were STILL waiting for drinks ONE HOUR later. We had finally put a food order in, since we were starving, but had to wait a HOUR and A HALF until the food actually arrived. But alas, it was our entrees, as the waiter had forgotten to put our appetizers in. In addition, a vegetarian friend had ordered the pan con tomatoes without the chorizo, and was not informed that without the chorizo all she would be receiving was bread. At that point we asked for the manager, who kindly tried to remedy the situation at that point with some gifts cards and a free cheese plate that we had previously ordered, but the whole evening was already in the dumps. Don't know if it was the waiter or bar or kitchen or all three, but I've been a waitress for a long time and waiting that long for drinks and food is unacceptable. 

I will say, however, that our entrees were delicious. Burger is always tasty, and I had the duck two ways in which the breast was cooked perfectly.
",2,5/27/2016,"Somerville, MA",False,False
2967,Vinoteca,/user_details?userid=Nn_ytcCBltYwRPzFwvgPuQ,"I've done brunch, dinner and just midday drinks here. Food is good, patio is lovely. But here's the problem: the service is so bad, it's almost like that's their thing. 

Pay $18 a person for bottomless mimosa and wait 15 minutes for the bartender to notice you actively trying to get another drink? Check. 

Cool your heels at a table for 25 minutes to even place a wine order? Oh yes. 

Shout yourself hoarse in the dining room to have your order heard by a server giving the side eye? Absolutely. 

I want to love it and am almost always disappointed. :(
",2,10/31/2015,"Austin, TX",False,False
2980,Vinoteca,/user_details?userid=Tm3SdDX5fa8O6NN-tciSkA,"I'd give a five star rating for my food and a one for my service.

I went for the Saturday Brunch and our group was seated outdoors. At no point did we have our own waiter, so we had to get up and order food or drinks from the bar. The bartender would periodically come down and check on us, or refill the pitchers of ice water. 

Probably ten or fifteen minutes after ordering my drink, I saw groups of people leaving the outdoor bar with drinks. Once I stood at the bar and waited, the bartender made my drink. 

The food came out in a reasonable amount of time, but they didn't bring utensils. The guy next to me even asked for utensils... After a couple minutes I went inside and grabbed some off of the counter. Once I got back, some other people went and grabbed utensils too. That's not even a basic level of service... Completely unacceptable.

My duck eggs Benedict was delicious, but there's no way I'll go back. There are a lot of other places with delicious food that can also provide a minimum level of service. 

The person to the other side of me noted that he was charged more for his meal than what was posted on the menu. 

In response to a review I saw, the bottomless Mimosa is a pitcher and is $18, not $10.
",2,7/18/2015,"Fairfax, VA",True,True
2985,Vinoteca,/user_details?userid=0uMGSO1XGRD1lEITUC6ybg,"Some remarkable dishes and a vibrant environment, mediocre service. Really looked forward to trying this place out, but it was underwhelming.

Came here for Restaurant week with my date.  We ordered the sweet potato fries and salad w/ goat cheese for apps, duck breast and hake for entrees, and chocolate flight and creme fraiche ice cream for dessert.

Sweet Potato Fries: Very good; came with homemade ketchup. Nothing too extraordinary.
Salad w/ Goat Cheese: also very good, but nothing extraordinary.
Duck Breast: Date said it was done perfectly and very well-seasoned (nice and rare)
Hake: Amazing. Flavor was amazing and it was cooked perfectly. It was a daily special, but they should definitely have this on their main menu.
Chocolate Flight: Nothing special; 6 truffles of 3 different varieties. They were very tasty though.
Creme Fraiche Ice Cream: Delicious; a must-try. Very unique and flavorful. Not too heavy or creamy.

All the food was presented beautifully. Portion wise, the dishes are on the small side so make sure you order more if you're hungry.

We also had the wine flight which was not a very good value nor pairing; you should just order what you enjoy. They offered no explanation on the wine.

Service: Our waitress was nice and apologetic; however, since the food and wine was served by different food runners (huh?) they arrived at very oddly spaced times. In fact, we did not get our wine until mid-dessert which was off-putting since it's supposed to be a pairing.  When we asked about our food or wine, we would be told by different food runners that they weren't responsible for that.

Environment: Very nicely decorated. Tends to get loud near the stage so make sure you sit furthest away from the door.  Not a lot of space between tables in the seats against the wall. They had a live band and flamenco dancer and a nice crowd.

Parking: Side streets; U street if you're lucky. Building is easy to miss, but looks grey at night.
",2,2/17/2014,"Potomac, MD",False,False
2986,Vinoteca,/user_details?userid=ljIqk5QU6WkN0PWgGWEqAw,"New chef and things have gotten worse. Place is now only good for happy hour and the back patio. Predict it will be no more within a year--too many other, better options in the neighborhood.
",2,9/17/2016,"Washington, DC",False,True
2995,Vinoteca,/user_details?userid=RRk28EsSiNM9i9TteEgLQg,"Go to grab a drink not to eat. The service is marginal at best and the food is average. Ordered the chicken - would not recommend. Stick to wine - cheese - charcuterie if necessary.
",2,2/27/2016,"Washington, DC",False,True
2999,Vinoteca,/user_details?userid=RlzCWYmSEfEUstp0v1fmUw,"Overpriced...

$28 for a weak pitcher of sangria...

Basically I'm not the target demographic for this place but I've had to be here a handful of times anyways...

So enjoy this 2 star review for now

I will be back in 20 years
",2,9/29/2013,"Washington, DC",False,True
3012,Vinoteca,/user_details?userid=7-re28SAW5TBff7smpqbFQ,"After having a delicious brunch, Kara, our waitress, tried to take good care of us. Unfortunately the bartendress was rude, short-sighted and inattentive. It's unfortunate when the bartendress can bottle-neck drinks. Kara was great. The bartendress should learn manners, it's basic!
",2,4/16/2016,"Alexandria, VA",False,True
3026,Vinoteca,/user_details?userid=LvPYmqFmOSFNQo9HEHxWPA,"I was on a MISSION for a little wine bar where I could sit at the bar and chit chat with patrons, bartenders, passer by, literally anyone. I love doing this when I am visiting a new city because I end up meeting some really cool people and getting great recommendations on places to visit, eat, see, etc. This place was definitely a miss. I had to flag down the bartender to place my order and she was not very helpful when I asked her a few basic questions about the wine list (yes, I know what I like, but I also am up to try something different). I ordered a glass of cabernet and she walked away before I could also put in an order for cheese. Again, when I asked her about the cheese options, she was not very helpful, so I picked an old standard cheddar and it was pretty good. The wine was good, the cheese was good, the bar service was not good. There are lots of other wine bars in this area so I will try another one next time.
",2,9/19/2016,"Pinehurst, NC",False,False
3027,Vinoteca,/user_details?userid=RE6a9n7oV73VicEk832DwA,"My friend reserved a space on the patio 5/3 to have her 30th birthday party and very little went well. She was locked in to a $750 minimum tab, which wouldn't have been a problem if we had a dedicated waiter for our tables to take orders. Each time anyone in the party wanted food we had to go up and order from the bar! She brought outside cupcakes and the plating fee was $2.50 PER CUPCAKE. Once we finished eating they brought the plastic container out but didn't even bother to re-box them. To sum it up, the service was very poor. Smoking was allowed right by our tables/food.  It's a horrible place for a special event.

I have been here for brunch and it's been wonderful. Just don't ever reserve the patio for anything.
",2,5/6/2014,"Tampa, FL",False,False
3028,Vinoteca,/user_details?userid=IS8DyV4rPFZ0fIKgdPtCtQ,"This place was a disappointment. We came here to celebrate a friend's birthday.  She had tables reserved outside. Initially they brought water to the table, but anything else you wanted had to be battled for at the bar...food, drinks.  All they did was bring whatever your ordered to the table. I feel like for a $700 minimum (for reserving the table) we should have been provided with table side ordering service as well.  There is also a $2.50 plating fee (DC law) for outside dessert.  The birthday girl had specialty cupcakes made at a bakery.  All 36 cupcakes were not eaten and there were no plates used, so I feel as though this should have been adjusted downward.  If we had a cake then the charge would have been per slice that was actually plated.  

I ordered a chicken dish that came with asparagus and potatoes.  Since I can't eat potatoes I inquired about getting double asparagus or a side salad.  I was informed that no adjustments could be made other than leaving an item off, but I could order an extra side of asparagus if I liked.  The food was meh.  I received a tiny sliver of a chicken breast, a shriveled up wing, and a small piece of thigh.  All were covered in skin and fatty.  I would have preferred a chicken breast, but the menu is so non-descriptive that you really have no idea what you're getting until it arrives.  The bartender wasn't very helpful at describing the dish. A friend ordered the bison short ribs (which were good) but they took an hour to come out. 

All in all, I feel that this is a place that nickels and dimes it's customers without providing proper service.  I would not recommend is with so many other locations available.
",2,5/3/2014,"Manhattan, NY",False,False
3035,Vinoteca,/user_details?userid=ejFSTtHiP7smHjm2MCxWsw,"Bad Service. Overpriced average food. Great wine.Went for birthday celebration with large group. Waiter was completely inattentive, slow, and forgetful. Complained to manager, who apologized but offered no resolution. Wine choices are great and they have a ton of wine by the glass. Food was overpriced, and not as described on the menu. Tasted fine, but really nothing special. Would not return. Try Proof instead - best wine bar in the city imho.
",2,4/20/2015,"Washington, DC",True,True
3040,Vinoteca,/user_details?userid=l9bujBZmwFGwK0KeX9JTgQ,"The wine was great and the cheese sampling platter was a really great deal for six awesome cheeses with accompanying bits.

Unfortunately, I spent my meal wishing the bartender would be replaced - she's imminently competent at pouring drinks, but gives off such a negative vibe that I cut my stay short and departed.  

When I ordered drinks, I felt like I was burdening her with some sort of undue hardship.  When I wasn't ordering drinks, she was so busy touching up her bar area that it felt like a sin to interrupt her.  

When we asked for details about our cheese plate, she pointed at each cheese and gave one word descriptions that left us wondering what the greater families were - cheddar? goat cheese? sheep milk? Aged at all?  Triple cream?  

She finally realized she was wrong about several and had to find a menu to correct herself.  For someone so overbearing and rude, it must be hard to fail at identifying the cheeses served time and time again every night.
",2,6/24/2015,"Washington, DC",False,True
3068,Vinoteca,/user_details?userid=YymWWZaElUXTJrVA_5JPqg,"This is not the same vinoteca as a few years ago. And I mean that in a major negative. Let me state the positive: the same flamenco trio is there and I mean the same trio from like 7 years ago, no joke. They are amazing. Now the bad. The happy hour sucks. It is terrible. Shit. Why did they take away the old happy hour. The new menu offers hardly any wine by the glass and those they do offer are terrible. Now the worst. The crotchety bitchy bartender. She is the worst. If a restaurant has one bartender and it's a busy Sunday I would think they would have someone with class and character man the bar. This lady is none of that. The happy hour has barely any wine by the glass which forces people to buy bottles. I was with a group of four, three of us went in while one friend parked. My two friends ordered drinks and I wanted a glass of wine. The bartender couldn't sell me the wine by the glass so I said fine I'll take a bottle. She then gave me major attitude about buying a bottle of wine (mind you I told her my friend was coming any minute so to give me two glasses) and went on to say that she could lose her license and I should not drink 4 glasses of wine (wtf). Besides the shit happy hour and nasty bartender this place is a massive bust. The flamenco trio perform throughout D.C. Follow them on FB and see them elsewhere. Stay clear of this place.
",2,10/1/2016,"San Juan, Puerto Rico",True,False
3073,Vinoteca,/user_details?userid=TMgqYHeod-qGwP_fwG5pMA,"I was really deciding between 3 star and 2 star. Went with the 2 star:
1. Service was slow and not very nice. When I inquired about whether there were mosquitoes in the bushes (I sat outside) the server responded very rudely that there was nothing they could do about it. We also waited 20 minutes before the server came back to take our order.

2. The bottomless mimosas were actually alright (although many of them were lukewarm...) but they are $15 dollars not $5 as I have seen elsewhere here.

3. I had the burger (maybe that was my first mistake), which fell apart very quickly and was super greasy, so were the fries (I realize that I was eating a burger and that complaining about grease may be ridiculous, however they were very very greasy, so much so that I ate it with a knife and fork). The people I was with were actually not impressed with their cheese omelettes either..

All in all, I hate leaving negative reviews, but I will not be back.
",2,9/8/2014,"Washington, DC",False,True
3080,Vinoteca,/user_details?userid=SafEbs8ZHIXi3NcmcWPKUw,"Not going back here unless its for happy hour or maybe to experience the patio.

Server was super nice and friendly when we came in, not to mention painfully good looking, but she disappeared after taking our orders and we totally could have used some more attention (cheese plate didn't show up with apps, took 20 minutes to arrive).

Three of us had wine flights, which were pretty interesting while she was telling us about each kind of wine, but the information was gone as quickly as each glass, so that could be improved with little notecards or something?  Wine itself was yummy enough, thus the two stars.

We had a bunch of apps.  They like the calamari, it was served interestingly I think?  But I don't pay much attention to meat dishes.  The arancini were delicious.  Cheese plate was even skimpier than expected, would not reccomend.  

My three companions ALL ordered the peking duck, but it was basically raw.  They were super disappointed.  It came in four big chunks on a bunch of braised spring onions.  I had the $20 risotto, which I uploaded a picture of.  It was beautiful, and garnished with a clover blossom, but tasted like overdone split pea soup.  

It just seemed like we could have had a way better meal for $100 less somewhere else.
",2,5/23/2012,"Washington, DC",True,True
3084,Vinoteca,/user_details?userid=qaaPpu67YXptoPRUUSH3XQ,"ive come here on multiple occasions because I feel like I hear people saying how good it is...and I keep thinking hmm maybe I went on an off night. but everytime I come here, its like typical dc food scene...overpriced and underwhelming. its just ok food but an above ok price tag. 

also, there was an EXTREMELY loud drunken table next to us, and this place is supposed to have a bit of a nicer vibe than a pre-game spot to get white-girl-wasted, yet nobody in management said anything to them about shutting the f up. I mean, I couldn't hear my dinner companion over this nonsense.
",2,6/19/2015,"Washington, DC",False,True
3097,Vinoteca,/user_details?userid=1mcspXwi0cnbu0_4VJf2Uw,"Vinoteca. I wanted more from the wine bar so close to my humble abode.  I do eventually need to give it another chance.

The menu: vast, and I do absolutely appreciate the write ups of the wines so I would have an understanding of what to expect. It was fun to read about the wines, and I did end up with a white I enjoyed very much.

Food: I haven't tried it yet, sorry! I'll update when I do. However, there did seem to be some yummy plates on the menu. 

The happy hour seems to be super cool (though I wasn't there at HH), with $5 for select glasses of wines, and I do want to check that out as well. They have an awesome outdoor area - I will definitely need to venture back out here when I can enjoy wine on the patio!

Bottom line: Check this out in a small group, 2-4 people. This would be great for a date night as well.
",2,3/9/2012,"Hollywood, FL",True,False
3106,Vinoteca,/user_details?userid=PzHr2Dv4IMpUIQ7X8lKu-w,"Just waited 20 minutes for a bartender to even glance in my direction. Not even that crowded. Much better bars in the area, avoid this one.
",2,4/10/2015,"Washington, DC",False,True
3107,Vinoteca,/user_details?userid=xtutRxyZqSV0B17IVlZD1A,"This was really disappointing. The food was somewhere squarely on the good to delicious spectrum, but the service was so terrible that it counterbalanced anything good that came out of the kitchen. We ordered a cheese plate to start with, and when we were less than half way through the waitress told us she had to take it away to make room for the rest of the food. We asked to keep it, since we were still eating it, and she picked up the crackers with her bare hands, threw them onto one of our eating dishes, and took the rest away!

Instantly, the four small plates we had ordered came out all at once (only lukewarm), so we had to eat very quickly to try to get it while it was kind of hot. There were so many dishes on the table, it was hard to maneuver to eat. Then, even after she'd been so eager to clear the food we were still working on, the empty dishes were left on the table for us to try eat around.

My boyfriend and I went to Vinoteca for what was supposed to be a special birthday dinner, and left less than 50 minutes later after being rushed through our meal (in a restaurant that wasn't even 1/4 full). That pales in comparison to being grossed out by the waitress manhandling our food, though, and tossing it from plate to plate when she was annoyed that we weren't eating fast enough.

In summary: decent food, horrible service.
",2,8/24/2014,"Arlington, VA",False,True
3118,Vinoteca,/user_details?userid=m2sfw5ikTGb6qjzKccLc1g,"Service was horrible. I ate at the bar. While the bartender was nice, he was rarely behind the bar. Half of my hour at the restaurant was spent waiting / looking for the bartender. 

Food was decent, but nothing worth writing about. Wine selection, however, was good. 

Doubt I'd go back for food because of the long wait times, but happy hour may work.
",2,3/25/2015,"Palm Beach, FL",True,False
3139,Vinoteca,/user_details?userid=hqojrGeufv6qYpN00R-OsA,"I should've listened to the other yelpers....worst mussels. AND they were recommended by my server (who, besides that recommendation) was lovely. Ugh, they were the worst. And I think you get around 10 mussels (in other places, you'd get a pot-full of them, boiling in broth -- oh, these mussels were just plopped in some marinara sauce....ON A PLATE). 

This was always on my list of places to go, but I won't be returning.
",2,7/7/2013,"Washington, DC",True,True
3146,Vinoteca,/user_details?userid=8D2du2DHo1N_XGhXTJHV0A,"Vinoteca, you get 2 stars, but this is a loaded 2 stars:

Prior to the end of March 2012, this is what I would have said:  Vinoteca you get 4 stars, and this is why: you have a wonderful set up, and I have enjoyed many a happy hour, brunch (yay pancakes with ginger butter and bottomless!) and half priced Spanish wines on your Flamenco Sundays (try the Juan Gil- so good!).  Thank you for your amazing customer service, and I will keep recommending you to my friends and family, near and far.

From the end of March 2012 to now, Vinoteca, you get 2 stars- and I mean barely 2.  You get those 2 stars only due to my wonderful esteem of you before this point.  That being said, now that my sister and I tried to schedule my bridal shower in your event room and you suddenly raised the cost of doing so from the written, quoted price of 500 to 1250 then ultimately 1000 (before tax and gratuity), citing you own business costs like: lost revenue due to happy hour prices, and your patio opening and needing more staff (you know, things that have nothing to do with us, just your bottom line and own error), I have zero faith in you.

After multiple emails between my sister, myself and the event manager, with me expressing my frustration as I often review this place so highly to everyone I  know, I was told if maybe I had acted nicer like he did (seriously) the event manager corresponding with me, Jarell, would have helped find a compromise. All I can say is, I used to think you loved and respected your patrons, Vinoteca!  He did this with the owner, Paul, cc'd mind you.

An excerpt from Jarell to me, as I expressed these frustrations:

""[y]our chosen rhetoric has been less than good-natured and it seems your objective is to in some way 'bully' me into agreeing to the original quote.The threat of you 'modifying your Yelp and Open Table ratings (and having your guests do so)' is certainly not the appropriate way to get me to change my view on this matter and is less than mature...""  Good lord, is yelp not to tell others about quality of customer service?

Never again shall I recommend you or spend one hard earned dime on you, Vinoteca, and when I plan weekly brunch and friend's parties, I shall ALWAYS steer business as far away from you as possible.  I sincerely hope from the bottom of my heart that the 750 bucks you are screwing customers over for is worth losing thousands from a regular patron, friends, family and yelpers. 

Brides/baby showers/office functions/yelpers who love to vote for the little neighborhood establishment, this place is not one backed by owners or management you want to root for.  I hear Veritas and Cork and well anywhere else are great this time of year.
",2,4/11/2012,"Washington, DC",False,True
3185,Vinoteca,/user_details?userid=gjVmY2pSsHAjuxDB9_wbTA,"I'm not much of a ""yelper,""  but my terrible experience tonight convinced me to come home and vent in hopes that the management here will read this and take some action, since i do think this place has a lot of potential.

Went for dinner.  Asked to be seated outside.  Opened the menu and pointed to the happy hour sangria special.  Our waitress and the menu neglected to mention that this was only available at the bar (which is absurd anyway), and our Sangria was served and we were only informed upon receiving the bill that its full price outside.  We checked our phones, and the website which boast daily happy hour also said nothing about having to sit at the bar.   

Additionally, we ordered the chef's choice cheese plate (which was mediocre).  When it arrived, we called our waitress to ask her to explain what was on the plate she said ""umm...i'm not really the one to answer that...maybe you could ask a busboy.""   What??  We did...the busboy had no idea and pointed to our waitress.  I've a server and am usually patient....but c'mon.  

When we (politely) asked to speak to the manager upon receiving our bill, he told us that it had ""been their policy for 4 years not to serve happy hour outside.""  OK...then put it in the menu or have the server tell us?  Also he said ""i'm sorry but because of the weather we were really understaffed and unfortunately you got a new server who doesnt really know what she's doing yet.""  Really?  You're a manager and you're giving us this bullsh*t excuse and blaming the waitress?    

So, as a recommendation...if you do need to go here....just go for the $5 happy hour wine (which was good) and SIT INSIDE.  

Really really clearly terrible management at this place which trickles down.
",2,8/28/2011,"Washington, DC",True,True
3191,Vinoteca,/user_details?userid=UU5YWWAopZ86qaFaX3AgZg,"I've gone to this wine bar a few times for the flamenco shows on Sunday and the music was great even though it was hard to get the bar tender's attention to get a glass of wine (even though they were not busy serving anyone else they never look up to see if anyone is trying to order!). Then I went to dinner recently with a friend and it was pretty disappointing. We ordered the duck, the grilled squid, a salad, a cheese and jamon plate, and ice cream. The portions were tiny and the only thing I enjoyed was the grilled squid. The rest tasted like the went to a discount super market and bought low quality ingredients, especially for the ice cream and the duck. Although I would go back to hear the flamenco players and maybe get a glass of wine if the bar tender takes my order, I would never go again for food.
",2,5/23/2014,"Chevy Chase, MD",False,False
3194,Vinoteca,/user_details?userid=CAhXdfkDm5XsZhp5goFRvQ,"Why such a low rating?  The service is HORRENDOUS.  

My friends and I came at the tail end of the $10 all-you-can-drink mimosa brunch.  The $10 bottomless mimosas were the only positive aspect of our dining experience.

First of all, you have to have some type of waiter/waitress talent to flag them down and refill your class.  And like I said, we came at the TAIL END.  Therefore there weren't many customers. 

The food...meh.  Come to drink on your sunday, but then again, there's plenty of other places that offer the same deal.
",2,9/11/2011,"San Francisco, CA",False,False
3213,Vinoteca,/user_details?userid=-ULo-7m_zks5uY4GERMgjQ,"I don't recommend this restaurant for anyone trying to have a good, wine drinking experience. 

My wife and I went this evening and upon arrival were greeted coldly by the hostess, we then found a seat at the bar and within 2 minutes a glass of wine spilled, broke, and splattered on our clothes (white wine thankfully) by the female bartender and directly after cleaning it up, instead of taking our order, she went to another customer! After waiting an inappropriate amount of time for a less than busy evening, our order was finally taken, but the happy hour wine selection, without any categorization, didn't highlight anything specific and wasn't filled with anything bold or exciting. Should happy hour be without quality because it's discounted or should it be an advertisement of what the restaurant has to offer and entice the customer to stay longer and spend more? 

However, the male bartender was much more attentive and friendly than his female counterpart, that seemed mostly occupied with twirling wine glasses of the rack and not working productively. 

Alas, we left just in time to salvage the experience at another wine bar and now a lovely evening at home with Mad Men and delicious grilled cheeses. 

Goodbye Vinoteca!
",2,11/9/2013,"Pasadena, CA",True,False
3217,Vinoteca,/user_details?userid=ERCnx8jFmt_R56Z0gIee0w,"I'm conflicted....I loved our server, the food and the nonstop mimosa service. But the hostess and manager at this restaurant ruined the experience for my friend and I. First the overly aggressive hostess came up to us and let us know that they needed us to give up our table for another waiting guest. First off, that in itself is terrible customer service and there were 2 four tops and a two top open right next to us. Then the manager came up about five minutes later and said ""I'm glad you're enjoying yourself but I need you to move to the bar and we will continue your service there."" Well you just killed my good time....and the bar had no space, so we just left. I want to rate this place much higher since we had an amazing experience up until then, but instead we were left with a really bad taste in our mouths due to the horrible management.
",2,3/8/2015,"Washington, DC",False,True
3221,Vinoteca,/user_details?userid=UZT6gIE1EeiNy9vIUyjF3g,"Food was epic. Service was despicable. The hostess acted like a complete jerk, very rude and came off as an entitled snob. The waitress also treated us very rudely, and this is because we weren't ordering drinks (she asked us if we wanted drinks 4 times). She refused to accommodate my simple request of using cooking spray when making my omelette (heavy butter upsets my stomach).
",2,4/19/2015,"Fort Lauderdale, FL",False,False
