,rest_name,username,review,stars,date,location,repeat,dmv
1946,Proof Restaurant,/user_details?userid=IpgxlMLASAA5pKQLMd7JWA,"One of our favorites in DC. The service has always been good. The selections are varied enough to suit all tastes and whatever we order we have never been disappointed.  I always order the cookies for dessert-- can't wait to go there again!
",5,4/30/2014,"Fort Myers, FL",False,False
1948,Proof Restaurant,/user_details?userid=DrPyJ2RO1VxF2BejN3Bvig,"Proof is a wine bar and restaurant, and the food was amazing. The service was great - the waiter was very good about helping us pick a bottle that was reasonably priced and would fit our tastes.The atmosphere was cool and comfortable. Everything we tried, we loved - here's what we had:

To Share
Plate of House Made Pates & Terrines
Olives with Citrus & Thyme

For Me
Warm Flatbred with Sheep's Milk Ricotta
Honey & Spice Glazed Pekin Duck Breast

For Jeff
Abalone ""Three Minute"" Ceviche
Fennel Crusted Pennsylvania Pork Loin

All with a very nice bottle of Pinot Noir.
",5,2/28/2010,"Washington, DC",False,True
1960,Proof Restaurant,/user_details?userid=zsF--f6_2t26VHqkY9w1CQ,"Swoon away, my friends - this place certainly brings the romance! Had a lovely dinner here with my partner on a Sunday night. We made reservations, requesting romantic seating if possible, and the hosts obliged by giving us an excellent corner seat so we could eat side-by-side - nice touch! We started with cacciatore charcuterie and a Mediterranean hummus/flatbread plate. Sounds humble, but the flavours were anything but ordinary: the flatbread was somehow both chewy and flakey at the same time, topped with deliciously seasoned hummus, fresh crisp arugula, a scattering of sliced olives, and best of all, a quartered pickled red radish. Mouthwatering! We also were given complementary lavish bread with a creamy and delicious herbed labneh, making for a very generous start to the meal. My partner ordered the cassoulet while I had the potato gnocchi with wild mushrooms, sized up to be an entree. Quite simply, this dish was the essence of gnocchi perfection: pillowy soft, but pan fried for texture, with unmistakeable fresh nutmeg seasoning. Each bite was accompanied by large pieces of buttery and  irresistible shiitake mushrooms and quartered brusselsprouts, with just the lightest sprinkling of freshly grated cheese to take the savory aspects over the top. We finished the meal by sharing a slice of sticky toffee pudding cake, topped with a scoop of vanilla ice cream: rich and sweet and excellent. I thought I would have to be rolled back to our hotel! I should note also that the wine list is massive; I have seen only a few that have exceeded this. Unfortunately this does make it a bit easy to get lost in, if you are like us and prefer to make your own choices rather than rely on the sommelier (though she was swift to ask if we had questions or would like recommendations). However what I did appreciate though was that the server patiently allowed us the time to select a bottle prior to considering the menu, as we prefer to know what we are drinking before we can decide on suitable food matches. My only other criticism is that, given the reasonable price of the food (and the ""casual fine dining"" vibe), I would also like to see a few more bottles in the $50 range on this huge wine list - in my opinion, there are far too many options at $250+. In the end we were very pleased with our selection of an Argentinian merlot/cab sauv blend, which was flawlessly presented. Overall this was a sublime dining experience with romantic atmosphere, making us savour every moment - highly recommend for date night!
",5,12/23/2014,"Cary, NC",False,False
1962,Proof Restaurant,/user_details?userid=cMEtAiW60I5wE_vLfTxoJQ,"Fantastic restaurant.  Sophisticated yet fun.  Great wine selection, of course!
",5,12/21/2013,"San Francisco, CA",False,False
1963,Proof Restaurant,/user_details?userid=CLzgr6DC7kiv_pzT9R3HRQ,"I had one of the most amazing meals of my life here last summer. Four of us came for my friend's birthday, and decided to just go nuts. We started with the goat cheese tart and salmon flatbread, both of which were excellent. For the main course I had the crispy chicken, which was like the fried chicken your grandma used to make with a gourmet flair. The extensive wine list was a really nice touch, and the sommelier was extremely helpful and made excellent recommendations for wines that would go with our meals. 

We opted for the chocolate cake for dessert which was good, if a little on the dry side, but it was totally saved by the delicious french press coffee we ordered with it. The best part, however, was the cheese plate. I really have no words to describe just how incredible this was. The cheeses we selected were all wonderful, and the accompaniments like honey, dates and nuts, were a terrific compliment to them. A true food experience I will never forget!
",5,5/21/2009,"Washington, DC",False,True
1964,Proof Restaurant,/user_details?userid=9sTvsrNizOaMP4zEvvebBQ,"The food, wine, atmosphere and service were impeccable! Made for a fantastic evening!!!
The cheese plates and the charcuterie  were unbelievably decadent, especially paired with a lovely white wine. I suggest forgoing the main course plates and ordering a few first course plates and some meats and cheeses to share with the table - it's a great way to keep the palate fresh and experience all that Proof has to offer.
The food was all so fresh and mostly local, which is a nice bonus. Can't wait to go back!
",5,8/3/2012,"Dunn Loring, VA",False,False
1965,Proof Restaurant,/user_details?userid=ubhscFQJ-jNUnsuSEN0xxQ,"Went here with my girlfriend for her birthday on a Tuesday night after hearing some great reviews and we were not disappointed!  We came about 30 minutes before our reservation thinking we could have a cocktail by the bar while we waited, but they wound up seating us right away.  We decided to do the cocktails anyways at the table - I had the Brown Derby, which was a nice mix of bourbon with honey and grapefruit juice.  Not too strong, not too fruity, nice mix.  My girlfriend had the Watts for Wifey, which was a very unique mix of tequila with egg whites and cinnamon, which gave it a light and frothy taste to start with a nice strong finish of tequila.  We did a cheese plate with the cocktails, going with three different choices with the help of our very friendly and knowledgeable waitress.  All of her choices were spot on to her descriptions, and we were particularly fond of the goat cheese.
We skipped Firsts, which is rare for me, and decided to share two Seconds, the scallops and the grilled flat iron steak, along with a side of brussel sprouts.  While we both enjoyed the main entrees, the brussel sprouts may have stole the show, as whatever mix of red wine vinegar and olive oil they put on there was just pure perfection.
We paired our entrees with a nice malbec, which is my girlfriend's favorite wine.  We were deciding between three of the cheaper options on their extensive menu, and the sommelier was extremely friendly and helpful.  
Finally, we split the sticky toffee pudding cake per the recommendation of our waitress, and again we were not disappointed!  The sommelier came back out and offered us complimentary glasses of dessert wine that was a perfect pairing to the warm, rich toffee pudding cake, and a perfect way to end the evening.
I would absolutely recommend Proof, and am looking forward to coming back and trying some of their Firsts like the highly-touted gnocchi.
",5,3/7/2014,"Washington, DC",False,True
1967,Proof Restaurant,/user_details?userid=DqXsuLKI3hnuOog8dnbsjg,"I've only been once, and I went with an uber wine connoisseur.  Needless to say, we consumed two bottles of wine and ... uh.. got shitfaced.   Not in the frat boy shitfaced-escorted-out-the-door shitfaced.. but the ""holy shit everything is delicious and everything's really funny.. it's a weeknight but I'm hitting Fly or Josephine"" kind of shitfaced.

That said, I do remember thinking that the wine selection was humongous.  My friend was very pleased with the wine here.  I sent him the wine list in advance before we settled on this place, and he was very happy.  I also remember thinking that they had some really amazing wines for less than $50.

I think we had a 9pm reservation on a Tuesday or Wednesday and thinking ""wow this place is packed"" so I think that says something.

I remembered thinking that the food was really really good.  Unfortunately, I can't remember what I ordered as .. again.. we got shitfaced!
",5,9/3/2009,"Washington, DC",False,True
1968,Proof Restaurant,/user_details?userid=wfDvqx_zXzJTaVVWud_rWw,"Our first dinner in DC was at Proof, one of the recommendations from friends and it DID NOT DISAPPOINT! Proof is a moderately price American restaurant with an eclectic menu (their words). It's contemporary design with rustic elements (brick walls, wooden tables and antique dressers) make for a very warm and inviting eating establishment -- the bathrooms are wild! We chose to eat inside because of the high temperatures outside, but their patios looked amazing! I also wanted to mention that the dinner had a lovely pace to it, not too fast and not too slow, all in all it was almost two hours for the three courses which was perfect.
Both our server and somelier were friendly and attentive enough without being over-bearing -- we never once had to fill our own wine glass. We decided to share the starters and chose the Bresaola, which was from Uruguay, cured, juniper scented beef tenderloin ($8US), I thought it was quite tasty although the juniper was very subtle and for $8US I felt we got a good serving size for the price. We also shared the Duck Liver Mousse with Pickled Red Onions & Baby Greens ($11US) and it was over the top, the duck liver mousse was so creamy, yet felt rather light in the mouth. Our server even brought us a nice selection of house made crackers and breads because there are only three crostini's with the dish. We were off to a great start.
My main course (appetizer portion) was the Ahi Tuna Tartare with Crispy Nori Tempura with hass avocado, wasabi soy emulsion ($15) and I must tell you it is by far the BEST tuna Tartare I've EVER had and I've had quite a few. The flavours just hit me perfectly with just the right amount of wasabi (no tears). The crispy Nori was a beautiful contrast in texture to the creamy avocado and the soft tuna. If you can believe it, my mouth is watering as I type this. I could have had two portions it was THAT good.
Hubby chose the gnocchi which came in two sizes, a small appetizer portion and a large main portion -- he chose the smaller size and it was plenty (the bowl was about 24cm or 9.4 inches in diametre. The dish was Sautéed Potato Gnocchi with Hen of the Woods Mushrooms spring peas, baby chard in a sweet farm butter with basil and Parmesan sauce ($15/$27). I had a little taste of this beautiful dish and it was fantastic, but don't let the sauce fool you, even though it's not a cream-based sauce there is A LOT of butter in this dish! Both of our courses were lip smackingly good and I immediately wished we had this restaurant in Toronto as it became a fast favourite!
If you find yourself in DC, do yourself a favour and try this place, it won't disappoint.
",5,7/23/2013,"Toronto, Canada",False,False
1970,Proof Restaurant,/user_details?userid=e9AtJ5YVetb9Ps8dV9SHcg,"One of the best restaurants I've been to in awhile and one of the best meals I've had in awhile! Went here for dinner with my husband and another couple. We had a nice booth and a friendly, knowledgeable waiter. We started out with wine which was really good, then a cheese platter with 3 cheeses that we chose- very tasty. Then I had the Alaskan Sablefish which absolutely melted in my mouth- it had so many complex flavors, everything came nicely together. Then the renowned Sticky Toffee cake for dessert...OMG you can't get enough of it. All around amazing flavors, nothing too overwhelming, too salty nor too sweet. Delightful dining experience!
",5,3/28/2015,"Frederick, MD",False,False
1971,Proof Restaurant,/user_details?userid=bzSqmPqW0fqAc2TuFjeuZw,"Proof was great and provided excellent cost v. performance. I feel like we had a 5-star experience but you should read about what we ate because it might not be indicative of the rest of Proof's menu. 

We were really in the mood for charcuterie and cheese and their selection was extensive and delicious. 

Their cocktail list was very good- primarily savory cocktails (A+). 

We had the chef's full charcuterie board and 6 cheeses (L'Amuse Gouda, Pleasant Ridge Reserve, Nettle Meadow Kunik, Pipe Dreams Ashed Rind, Nevat, and Stilton).  We paired it with their pickle plate. A++, really, A++. 

Foolishly we thought that wouldn't be enough, or that we wanted to see what else Proof had to offer so we also ordered two of their firsts, the crispy pigs head and the tempura veggies. This was SO not necessary and while both dishes were pretty good (A-), we didn't need them and they didn't add anything to our experience. 

One thing I really appreciated about Proof was that they offered small pours. We got to try lots of wines throughout our giant meal and we weren't disappointed with any of them. A+ again. 

We finished the meal off with the sticky toffee pudding (A) and some coffee (A+). 

Service was delightful and the meal was an A/A+ experience. 

I definitely see us returning.
",5,5/9/2011,"Baltimore, MD",False,False
1972,Proof Restaurant,/user_details?userid=TiBjUEK6tQzvwuNIlvJe2Q,"Food and service is always on point here. I love how they change their menus and I love how dark it is in there.  It's definitely a hot spot bc of location. It's right by The Verizon center.
",5,1/21/2015,"Washington, DC",False,True
1974,Proof Restaurant,/user_details?userid=7nhQANAEu6Fg4qVptiSjww,"Proof was the venue for the single most over the top, decadent, gluttonous, and superb meal of all of my time in the District.  Quite possibly, this was the most incredible meal of my life.  I'm having a hard time remembering anything quite this spectacular... on every single level, from the service to the wine to the food.  Simply put, amazing.

A couple house-keeping things: one of our party has a shared friend with the business owner, so we were well taken care of by the staff, and Mark, the owner, personally made recommendations on wines and dishes.  All of that out of the way, I'm glad that I didn't foot the bill, because this joint is anything but cheap.  Regardless, the quality (and I'm certain that we didn't eat anything that anyone else in the restaurant couldn't have ordered) was marvelous.

The charcuterie plate we started with alone was enough to fill four.  Given, we ordered three types of meat and were presented with at least an extra two (of which I can't even remember which they were).  My favorite was the thinly sliced prosciutto and serrano.  I'm a huge sucker for stone-ground mustard, and a dab of that on any slice of meat served to kick up the savory flavors.  The pate won lots of accolades from folks around the table - I've never been a huge pate fan, but this was definitely a winner.  If I can eat it, anyone can... and pate-lovers will be in ecstasy.

We tried two appetizers: the hen-of-the-woods mushroom quiche and a tuna tartar.  Although the tuna tartar was recommended (and it was delightfully fresh), the quiche totally won me over.  I would return for that dish alone (well, and a glass of the Kung Fu Girl Riesling - again, on recommendation).  I'm a sucker for maitake, and this quiche was exploding with 'shroomy flavor.  There wasn't a single bite of the rich, smooth quiche with flaky crust that didn't contain a bit of hen-of-the-woods goodness.  Just thinking about it makes my mouth water.

Then, there was our entree:  a sablefish special.  Covered with a light miso glaze and served on a bed of Asian noodles, this was enjoyable, but didn't quite hold the same wonder for me as the quiche.  Don't get me wrong - it was flaky, fresh, and cooked to perfection.  Immanently edible, just not an eleven on a scale of ten.

We rounded out the meal with a red (that I don't remember the brand for, but was even -more- rich than the Riesling), a cheese plate, and various desserts.  I'm in love with the cheeses here.  The compte was a discovery for me, but I'm sold.

With some cash in the bank account to burn, I would head back here in a heartbeat.  I would easily recommend this joint as a first choice for anyone visiting DC looking to have a superb meal, or anyone with an expense account and really wanting to treat a client/themselves to a top notch dinner.

Boys, keep your peepers open when you step into the washroom for quite the eyeful.  Don't worry, it's tasteful.  But definitely unexpected.  Even -I- can appreciate fine art like this.

Citronelle?  Komi?  I now question why I should bother. Kudos, Proof.  I truly can't express how amazing the food and drink is here, but here's my attempt.
",5,10/6/2008,"New York, NY",False,False
1978,Proof Restaurant,/user_details?userid=HVyLho6l6qW6nstqt3EMWQ,"The only down side about Proof is that you have to pay for the excellence. But its still worth every penny, particularly if you hit them for lunch!
Quite simply, Proof served me two of my favorite dishes of 2011, or possibly all time. 

Exceptional dish number 1: the gnocchi I split along with a charcuterie board (which was phenomenal of course) and a shrimp burger (admittedly kind of a miss, the texture was chewy, bordering on rubbery and not very flavorful). There was nothing flashy about the gnocchi, but the amazing flavors and textures were textbook perfect.

Exceptional dish number 2: Sable fish with miso demi-glaze over pureed potato. This was the single best piece of fish that has ever been put in front of me, and this coming from a New Englander! Where the gnocchi was simple the sable fish was refined. A very elegant presentation was the (unnecessary) icing on the cake.

Additionally, the bites and tastes I've had from fellow dinners - from medium rare duck to bone marrow - have all made me wish I had a lot more disposable income to spend here.

Proof is the glaring example of what a 5-star restaurant should be.
",5,1/13/2012,"Washington, DC",True,True
1981,Proof Restaurant,/user_details?userid=LYwiaLv2SbVzeUCH0RdajA,"My partner and i had dinner here for his birthday. The restaurant looked so cozy and nice. The glass, plates & utensils were super clean. We ordered 2 apps, duck confit and tuna tartar, both were amazing. For main course he and i ordered the same which was flatiron steak and we loved it. Our server was so sweet and her name is Sofia. By the way, they have extensive wine list from $35 a bottle until over $2000. Overall it was a great dinner & i definitely will come back.
",5,12/27/2012,"Beverly Hills, CA",False,False
1983,Proof Restaurant,/user_details?userid=ABoekV2P8vlnQmoMo8sfeA,"My husband had his company holiday dinner at Proof and it was an amazing experience. The shrimp gumbo was spicy and hot but full of flavor. The blue cheese sample on the cheese board left me wanting more. Everyone at the table was polite about sharing the cheeses but I think we all actually wanted the entire board to ourselves. For my main course I order the sirloin cooked medium rare. It was more rare then medium which is actually exactly how I like my steak and how I asked for the server to tell the chef. For dessert I shared a cookie plate with my husband and they were okay. Not mind blowing but tasty enough. Or maybe after cheese, gumbo, a steak and bites of others meals I wasn't all that hungry for the cookies. That said, the meal as a whole was awesome and the servers were polite, attentive and helpful.
",5,1/14/2014,"Alexandria, VA",False,True
1985,Proof Restaurant,/user_details?userid=i_M7MmEJuKfwavwqduX5LQ,"Proof was a pleasant surprise.  The service was unexpectedly 5 star service (folded your napkin when went to bathroom, etc.) and the food was pretty amazing. 

The duck breast was one of the best duck preparations I have ever had, and the charchuterie (sp?) was one of the most most amazing platters I have seen.  It may be expensive at $30 but it could/should feed 4 people.    Everything was top quality and tasty.
",5,10/12/2011,"Chicago, IL",False,False
1996,Proof Restaurant,/user_details?userid=cAZ8zCG1gS0BzW89w_9sLg,"I went to dinner here a few weeks ago and absolutely loved it. We went to celebrate my girlfriends birthday and had a great time. I work in the industry so naturally I am more critical to things overall. I was pleasantly pleased. Our waiter (Tyler ) was outstanding. He had great timing and was very knowledgable about the menu. The wine list here is quite extensive, highly recommend getting a bottle for the table. We chose to try their cocktails instead since we had a long night ahead of us we weren't going to have more than one drink. We decided on the Twentieth Century- Plymouth Gin, Lemon Juice, Cocchi Americano & Marie Brizard White Cacao and the Latin Roots- El Tesoro Blanco Tequila, Salers Gentiane & Lustau Moscatel Sherry. Both cocktails very well balanced and easy to drink. When it came time to order food, my girlfriend is lactose intolerant and needed some guidance with that. Tyler was great in recommending dishes that would work for her and also very accommodating in working around her needs. The dishes themselves were delicious! Great portion sizes per plate. We ordered the Butternut Squash Soup with Maple Glazed Bacon
gingered crème fraîche, crispy brussels sprouts to start. Ana ordered the Sautéed Lamb Chops with Ragout of Farro & Lamb Shoulder pistachios, dried apricots,  pomegranate, almonds, sumac ; minus the whipped yogurt. The lamb chops were incredible. I ordered the Cassoulet of Duck Confit, Crispy Pork Belly & House Made Duck Sausage flageolet beans, braised bacon, baby spinach, garlic bread crumbs. This was such a mouth watering dish. I was very happy with my choice. At the end of the meal I had vegan cupcakes delivered to the restaurant for Ana's birthday dessert. They were very accommodating with this and didn't charge a cutting fee or anything. They also offered us two glasses of complimentary Prosecco to toast the occasion. It was a wonderful experience and we will be back!
",5,12/16/2013,"Columbia Heights, Washington, DC",False,False
2004,Proof Restaurant,/user_details?userid=Nqbb5-YdVhXGkiopodqJqg,"Great food (one of the best tomato/mozz salads I've had and the meatballs were terrific), beautiful place, nice service, good happy hour.  Really classy joint.  I'll be back!
",5,10/5/2013,"Atlanta, GA",False,False
2005,Proof Restaurant,/user_details?userid=xRneWjYTYvpg4PTMlO1iJg,"I'm so excited to have a new favorite restaurant in DC! My boyfriend surprised me with reservations at Proof for my birthday. I'd been dying to try this spot for months, and it far surpassed my expectations.

Shortly after we were seated our server brought over two glasses of champagne (apparently the bf had requested this in his open table reservation) which the restaurant ended up providing free of charge! The meal was off to a good start.

We ordered a yummy cheese plate to nibble on while I waited for my chicken and the bf waited for his steak. I always feel silly ordering chicken at a nice restaurant, but we both agreed that the chicken was amazing, even better than the steak! Came on top of a creamy polenta with a pesto sauce. Yum!

Both meals were phenomenal and I couldn't get enough. Was definitely stuffed when it was all said and done, but not too much to indulge in the ice cream (with a candle!) the waiter brought over for my birthday. I'm not one for making a scene at a restaurant, but this subtle touch was really nice.

Surprisingly, the best part of the meal was not the food, the extensive wine menu or the cozy ambiance. It was the service! Our waitress was impeccable -- seemed to sense when we were ready for attention, but also knew when to leave us to ourselves. I never once felt rushed in any way, and actually felt like she enabled the lengthy dinner we were hoping for.

Proof, you have won me over! I can't wait to come see you again soon.
",5,6/16/2010,"Washington, DC",False,True
2007,Proof Restaurant,/user_details?userid=W-flFACtJ-MkRSp9IWdX2g,"I'm trying hard to understand some of the negative reviews and I just can't!  This place is one of the best restaurants in DC as far as I'm concerned.  I went here for dinner the other night with my coworkers and thought it was to die for.  Our waiter was very nice and offered me some tea because I had no voice and all in all, he was very helpful.  We got a cheese plate which was unbelievable and then one of my coworkers and I shared the pumpkin gnocchi.  TO. DIE. FOR.  I have NO idea what some of these reviews are talking about when they bash the gnocchi.  It's different than the ""American - Italian"" gnocchi you usually find around here in the sense that the pieces are much larger and softer.  The pumpkin and the sauce complemented the gnocchi perfectly and I honestly don't think I've ever tasted a more perfect blend of flavors.

For dinner I got the Sablefish which was amazing.  The spices were incredible and I don't think I've ever had a fish seasoned that well.  Everyone else's dinner looked great but I didn't try any of theirs.  Some of our party ordered dessert but I didn't try any.  From what I heard, it was good...I think they liked the hazelnut cake better than the toffee cake.  The wine was incredible as well.  Great selection (obviously...).  

I'd say my only negative thought the whole night was right when I arrived.  The ladies working as the hostesses were pretty rude and annoying.  Not enough to drop this review below 5 stars though!
",5,2/7/2011,"Seattle, WA",True,False
2009,Proof Restaurant,/user_details?userid=DsRGk9IUdzmu5Ko3seIdwQ,"My first time at Proof and I really liked it. The atmosphere was very nice. The service was good. The food was amazing and they had a very impressive wine selection. The Sauteed Potato Gnocchi with Autumn Vegetables was a great choice for the first course. For the second course we tried the Leg of Lamb and the Scallops. They were very tasty and the chef had gotten very creative with the flavors. We made reservations a few days in advance. It was still busy for a Monday night. The dessert was great. The best coffee that I've had in a DC restaurant by far!!! Overall, really enjoyed dining at Proof. Can't wait to go back...
",5,10/29/2013,"Washington, DC",False,True
2013,Proof Restaurant,/user_details?userid=XzGjwTcouVRwl_SLbBzybQ,"The best wine selection in DC is at Proof. Don't assume you just go there for the wine though. The food, although limited in selection, is phenomenal. It's a little pricey, but it's completely worth the experience.
",5,12/29/2014,"Washington, DC",False,True
2016,Proof Restaurant,/user_details?userid=xTIUV0qY5gJH0ifLCGuSgQ,"My wife and I went to Proof to celebrate our 10th anniversary.  Our whole experience was wonderful.  The staff was aware that it was our anniversary so they had reserved one of the more private tables for us.  The service was great. Our food was amazing.  My wife had Potato Gnocchi/Scallops/Sticky Toffee Pudding Cake.  I had Spicy Chicken Meatballs/Flat Iron Steak/Apple Crostata.  We loved every bite of each course.  I loved it so much that I think if I could, I'd go back and subtract a star from most of my reviews because this meal blew everything else I've had away.
",5,10/24/2014,"Round Hill, VA",False,False
2026,Proof Restaurant,/user_details?userid=w8FR3Fw_fMSo2zC8xM2DFQ,"One of my favorite dining experiences. Cocktails, appetizers, entrees, desserts, service...all winning. Expensive though. 
Great location across from the Smithsonian American Art Museum so you can pop into Proof after a visit!
Sorry so gushy but the fact that I feel this way 3 months after my experience is a good sign, right?
",5,7/28/2011,"Los Angeles, CA",False,False
2037,Proof Restaurant,/user_details?userid=AmatddpgsjnsB0T_T5eaMA,"Came here with the bf on 4.20. Between the two of us, we had the foie gras, gnocchi, tagliatelle, and lamb with the toffee pudding cake for dessert. Everything was amazing. The foie gras especially stood out. The ambiance is pretty cool, though maybe a little too dark.
",5,4/21/2013,"Washington, DC",False,True
2040,Proof Restaurant,/user_details?userid=PoFc96uxl-wBG8-B3f1Yjg,"We usually go for lunch, for the $12 specials--the food is always great and there are at least five choices, but you have to sit at the bar.  Shrimp burger is good.  We didn't feel like sitting at the bar one day and just got a regular booth.  We ordered from the regular menu, I had the most amazing lamb burger with chickpea fries!
",5,3/28/2011,"Alexandria, VA",False,True
2044,Proof Restaurant,/user_details?userid=8gxNYDZmexw9f7nZz345iw,"Loved this place.

Not only the cocktails which were phenonemal.  Our food was good too.  Plus great atmosphere.  All around good experience.

Reccomend the pumpkin gnocci.  I had the caussolet trio (Crispy Pork, Duck Confit & Boudin Blanc) and all had great, interesting flavors.  

Look forward to the next time we go back.
",5,4/9/2011,"Washington, DC",False,True
2046,Proof Restaurant,/user_details?userid=SqXgoS0LYrgV0MDYUJAvrQ,"Great food!  Great atmosphere!  Great service!  Unbeleivable wine list!  I don't know what else to say!!!!  

I just wish Proof was in Austin!
",5,3/3/2011,"Austin, TX",False,False
2051,Proof Restaurant,/user_details?userid=vseq44AV7Bvfh9krb6o-VA,"Five legit Yelps for one of my absolute favorite places in the area.

Proof is, simply, a nearly perfect restaurant.  Like libations?  They've got one of the best lists in town.  Good food?  Try anything - it's not over salted, it's not over sweet, it's precisely what you thought you were ordering.  Accessible?  Metro's down the block.

Want a little gourmet mixed in with your day?  Proof will do it, and if you don't mind laying out a $20 for lunch, that Action Jackson will buy you lunch at Proof that will make you come back.

It's the upper end of the three dollar signs, especially if you have a legit meal and any sort of drinks with your meal; expect to pay at least $50 per person.  That said, for the quality of the food, the delicacy with which it's made, the solid service, well, you won't mind.

Things you might not like:  there's no bread basket - they give you tasty crackers.  Their drink list is excellent, but definitely not cheap.  Food can tend towards the heavy side with few light options at dinner; even supposedly light options are fairly buttered or cheesed, so come with an appetite.

For a final note:  if you love duck, this is a place to get duck.

Go, and bring me anything.
",5,3/17/2013,"Rockville, MD",False,False
2054,Proof Restaurant,/user_details?userid=XtUeup8hNMOvPw5LYpPAwA,"We so enjoyed our meal at Proof. The wine list was enormous, but our server Tyler and the sommelier quickly directed us to something in our palette and price range.  The starters had tremendous flavors, the entrees were delicious, and dessert was the perfect finish. Tyler made appropriate and ideal suggestions throughout the night.  We will be back!
",5,10/7/2013,"Bedford, PA",False,False
2055,Proof Restaurant,/user_details?userid=ktpMGSJ3mzHRexZXQuJ5dQ,"Score!  That's what our group did when we nabbed the big semi-circular sofa and seats in the front of the bar.  How lucky was that?

Since our group rolled in after a very satisfying meal down the street, we were only there for an extra drink or two.  We opted for three bottles of wine...to start.

The wine list is impressive and extensive.  I am no where close to being a wine snob (Ah... I'll have a Merlot).  Luckily we had someone in our group who knew what to get to please the masses.  I liked his choices!  The only name I remembered was the Beryna from Spain.  I liked that it was from an independent winery.  

The decor is classic and sophisticated.  It really makes for a nice place to chill with people you like, like my fellow Yelpers. :-)

Salute!
",5,12/10/2007,"Silver Spring, MD",False,True
2068,Proof Restaurant,/user_details?userid=Cjfjw1ZKy9Fa1vf1MIRCaQ,"Honestly, this is possibly the best restaurant in the city for the money...

Things that are awesome: the wine, cheese plates, tuna tartar, duck and bean cassoule, sticky toffee pudding, and maple butterscotch pudding...

Things that were good enough: butternut squash soup

Definitely ask the server what they recommend and then go for it. Come hungry and splurge a bit. It's totally worth it. The atmosphere is great.
",5,2/7/2011,"Fairfax, VA",False,True
2069,Proof Restaurant,/user_details?userid=TXOg_yQTq0CS_webTo_WJg,"I loved it! I had the cheese to start. The Cana de Oveja cheese was incredibly tasty. 
I ordered the rabbit for the entree- simply delicious. The meat was tender and the skin was nice and crispy. yummmm. My friend ordered the steak and was raving about it as well. 
To finish, the sticky toffee pudding was perfect! Sweet and great texture. 
I was running late for my reservation but called ahead and the hostesses were so understanding and we were still able to get a table! 

Highly recommended!
",5,11/1/2010,"San Diego, CA",False,False
2072,Proof Restaurant,/user_details?userid=kbe89-R9V9XoBuTwVsTpCQ,"SOOOOO GOOD!
I have been to A LOT of restaurants in DC...and after going to this one last week...i'm hooked!
The meats and cheeses are to die for and so was our wine...which our waiter helped us pick out.
Not only was the food amazing, but our waiter was so knowledgeable and pleasant...which really just made the experience even better.
I can't wait to go back! (I actually have some family coming into town...and I already made our reservation at Proof.)
",5,5/17/2011,"New York, NY",False,False
2073,Proof Restaurant,/user_details?userid=65PNvLNZ1mXGbRRlsxYpmQ,"Excellent food and drink. The wine by the glass offerings are incredible. The cheese selection is superb. Pig's head was great but the Waygu Vietnamese Beef stole the show for the first course the only progression of food and overall experience was great. I spent about 3 hours here and enjoyed every last minute of it. The service was on point and kept the drinks flowing.
",5,8/29/2014,"Washington, DC",False,True
2080,Proof Restaurant,/user_details?userid=9O5YHDc9B_XZC5OEzaerAQ,"I went for dinner this past Saturday evening.  This is a lovely restaurant.  Great ambience.  Our waitress was not great, but the food was outstanding.  The cheese plate was amazing and my friend and I both enjoyed our entrees.  Finally, the warm chocolate hazelnut cake was likely the VERY BEST dessert I've ever had in my life.  It was decadent, luscious, sinful...ohhh, I almost forgot I was talking about the cake, I'm smiling now just thinking about it.  I would definitely dine at Proof again and recommend it to others.
",5,2/14/2012,"Upper Marlboro, MD",False,False
2086,Proof Restaurant,/user_details?userid=K7thO1n-vZ9PFYiC7nTR2w,"My personal favorite restaurant in DC. Service is always friendly, knowledgeable, and quick. I've ordered nearly everything from steak to duck to seafood, always delicious and never a complaint. Wine list is very good; however, the go for their unique and delicious cocktails.
",5,8/13/2014,"Harrisburg, PA",False,False
2092,Proof Restaurant,/user_details?userid=-PeQE2UI00cGQlhh7r4dXA,"Super professional staff and super delicious food. Definitely get the sticky toffee pudding cake for dessert. It is ridiculously good.
",5,10/28/2012,"Washington, DC",False,True
2093,Proof Restaurant,/user_details?userid=CRC3zwQ0LGpDetCY0zmcJw,"I was SO excited to finally come here with two friends after a show at the Woolly Mammoth. We chose to sit at the lounge-y table and chairs by the hostess stand, which did not require a reservation. It wasn't crowded, but we didn't feel like dealing with a table and possible reserved ones at that.

We started with a glass of wine each. The glasses are huge, and truly let you enjoy the nose and aroma of the wine. I ordered the rose of the day, and it was unbelievably good. It was darker than most roses I had had, but I enjoyed every sip.

We each chose three cheeses ($13) to sample. I chose one cow, one sheep, and one goat. They were absolutely divine, each in their own way: one creamy, one tougher but bold, and the third was just magically perfect. They were served with honey, applesauce (I know it sounds weird, but it was amazing), cranberry toast bread, and a date (the fruit, not a guy. Ha, we wish!).

We polished off another glass of wine each and headed out for the night, satisfied and ready for action. I loved this place and I will most certainly come back. The three-cheese plate and two glasses of wine came to about $40 (with tip and tax), but it was such a treat for my taste buds!
",5,7/28/2009,"Barcelona, Spain",False,False
