,rest_name,username,review,stars,date,location,repeat,dmv
2583,Sonoma Restaurant & Wine Bar,/user_details?userid=BLGacZ-LtaiJUZ4xmB1EDg,"We chose this place because of it's locally sourced menu. We sat outside and it was wonderful! My partner noted it felt very European.
We had wine and split a 2 cheese platter, mustard green salad, and a main course lamb dish. Everything was delicious!
We did think the malbec pour was a bit tiny for $14.
We'd return for the food!
",4,6/3/2011,"Ypsilanti, MI",False,False
2588,Sonoma Restaurant & Wine Bar,/user_details?userid=GMnjFpFAoQ3uiZB3x90efA,"This review is really for a 4.5 star dining experience.

My friend took me here on a recent trip to visit her in DC, and even though we strolled in sans-reservation on a Saturday evening during prime dinner time, we were luckily seated (someone with a reservation didn't show).  The place was jam-packed, so for future reference, I would definitely recommend making a reservation.

The ambience is really nice-- dimly lit but lit enough, romantic without a creepy vibe, and classy without the pretentiousness.  My friend originally steered me towards the upstairs lounge area, where food is also served, but there was another function happening.

We started with a 3-cheese platter, with 9 or so options to choose from.  I don't recall exactly which ones we chose, but the cheeses were delicious; my one qualm would be that there wasn't enough toast.  We also ordered a baby spinach salad with toasted almonds, beets, and apple chunks, which was equally as delicious-- they even split the salad into two servings without us asking!

We then shared a pizza-- sweet potato, glazed onions, and prosciutto.  Since my friend is a vegetarian, she asked to hold off on the prosciutto, but our server brought us the pizza with the meat on, to our horror.  Luckily, my friend is okay with eating food that's touched meat, so we kept the pizza he brought to us, and I had twice the amount of prosciutto on my half of the pizza.  Score!

The waiter was otherwise pretty attentive to our water glasses, and even though when we sat down we were told specifically that we might have to give up our table at a certain time, not once did we feel rushed, and we even stayed past whatever that time was that the hostess told us we might have to leave our table.

After dinner, we migrated upstairs to the bar (where we originally wanted to dine), and Juan the bartender took care of us all night.  He's absolutely amazing.  We polished off the night with the pistachio sundae-- which was absolutely DIVINE.  We ended up staying until the restaurant closed.

Food was 5 stars; half a star off because of the vegetarian pizza situation.  Overall, a very nice dining experience!
",4,3/19/2013,"Boston, MA",False,False
2592,Sonoma Restaurant & Wine Bar,/user_details?userid=avQj5fVfA1FD0575MMKjnw,"We came here on a Saturday night around 9 for after dinner drinks and expected to find the bar packed but were happy to find that it had just cleared out. It stayed pretty empty the entire time we were there. Sonoma seemed like a good place to get a glass of wine. I am not going to talk about the prices because I have no idea if it is expensive compared to other places in DC, just that it is expensive compared to Cincinnati (which of course it is). But there was a wide selection of wine, so many different kinds of wine and any kind of whiskey your heart desired. It also had a great atmosphere.
",4,5/30/2012,"Newport, KY",False,False
2597,Sonoma Restaurant & Wine Bar,/user_details?userid=REXsFXjXfh8MlwwtJxnFEQ,"Sonoma winebar was awesome! It's a great place to fo for a saturday night dinner out with friends. I felt like i was in a farmhouse in cali having dinner, relaxing, and drinking wine. 

The food: fresh california cuisine. Anything from pasta, steak, chicken to pork. Delicious salads, amazing cheeses and charcutrie, and upscale homestyle desserts. 

I had some camembare cheese paired w apple butter and apricots. Fresh beet salad, lamb ragout on paparadelle, and the carmel apple bread pudding made of brioche. Delicious! Also had couple glasses of red hook  wine. By the way they have a wonderful selection of wines by the taste glass, full glass or bottle. Taste glass is kind of nice if you want to see if youll like it.

Staff is very friendly and knowledgable about the food and wines. Price was normal to high. 

Tip: for men, i would double the portion since some items seemed to be smaller side.

Go there! You will love it!
",4,10/12/2009,"Arlington, VA",False,True
2600,Sonoma Restaurant & Wine Bar,/user_details?userid=TiBjUEK6tQzvwuNIlvJe2Q,"This place has a wonderful atmosphere and great selection of wine. Their food is good, not the best in town, but definitely a great pairing to their wines. I am a huge fan of pairing wines with cheese and that is exactly what I can do here. This place is great for a girls night out or date night!
",4,12/18/2012,"Arlington, VA",True,True
2603,Sonoma Restaurant & Wine Bar,/user_details?userid=neOdGWRpUryxNHZyuqEdyQ,"4.5 stars

I was pleasantly surprised with Sonoma after my first visit (finally) last evening.   The fact that I had a Groupon to use here was icing on the cake - I only wish I had bought more of them!

Feeling like red wine, I opted for the quattro mani '08 montepulciano on the ""lighter, fruit-forward red"" wine list (pretty awesome taste and quantity for a $7 glass) and followed up with a second, slightly less memorable glass (i think provido or something was in the name?).

Got a bunch of cheeses (the cocoa cardona was the standout - delish w/ the date chutney accompaniment!), the bf got some proscuitto (not as rare as he likes it, he said...i'm not a meat eater so i can't comment), and shared some of the kale w/ pine nuts and golden raisins - pretty good but i guess i'm partial to sauteed kale (like the yummy one at Cork).  The grilled focaccia was unreal - so simple, yet so good.

Our waitress was also great - I think her name was Emily or Ashley? Very polite and welcoming, which is not something to take for granted in a ""wine bar"" environment (though Sonoma seemed to be more of a restaurant than wine bar).  I'll still remain a Cork enthusiast, but will make Sonoma it's SE counterpart!

Can't wait to go back!
",4,8/6/2010,"Washington, DC",False,True
2605,Sonoma Restaurant & Wine Bar,/user_details?userid=O8HVCZ89WMjHD2PcyeYjXA,"I'm definitely coming back. Excellent wine flights (red wine), the spaghetti with lamb bolognese was heaven and I still dream of the appetizers.

The service was also impressive but be prepared to drop some heavy cash.
",4,1/16/2013,"Washington, DC",False,True
2606,Sonoma Restaurant & Wine Bar,/user_details?userid=2RFWljlOxZopsRnaOTzU1A,"This was my 3rd visit to Sonoma and won't be my last. They have a good wine list with some great wines and also offer some well priced wine flights if you want to sample more than one wine. Their cheese and charcuterie board is fantastic, as are the small plates and salads. My girlfriend and I usually opt for the cheese and charcuterie board, or selection of small pates and salads to share with a glass or two, or bottle, of wine and have never had a bad meal here. 

I really like the setting, the restaurant is not overly filled with tables and the noise level and lighting is low. The service is also fantastic and the staff are very knowledgeable about their food and wine menu.

Highly recommend.
",4,11/13/2012,"Washington, DC",False,True
2607,Sonoma Restaurant & Wine Bar,/user_details?userid=4T39bo87YCxGahKD8P72TA,"Ouvo pizza is very tasty and filling. Plus the upstairs lounge is intimate and quiet. View is nice upstairs too. Highly recommend as a solid start to a sexy evening.
",4,11/11/2012,"Washington, DC",False,True
2608,Sonoma Restaurant & Wine Bar,/user_details?userid=sA-w-eELxKS1Hlbgs3JiGg,"Great food!  Try the pizza! Enough for two. The guys in our group loved the burgers!  I also have to commend the restaurant!  I called ahead of time to arrange a celebratory toast for my daughter and her boyfriend who just got engaged!  They came over with glasses of champagne and offered their congrats!  Nice touch!
",4,7/18/2012,"Oaklyn, NJ",False,False
2609,Sonoma Restaurant & Wine Bar,/user_details?userid=xGFIeRDjI-r-Us70s-o2sg,"The restaurants does very little to remind me of Sonoma County. Instead it reminds me of the trendy wine bars scattered throughout New York City. Not that I am complaining ...

The appetizer selection made me excited for the main course. The grilled chicken breast was divine and the white wine (I don't remember which one) complimented the meal perfectly. The wait staff was attentive and helpful.
",4,9/22/2009,"Chicago, IL",False,False
2610,Sonoma Restaurant & Wine Bar,/user_details?userid=HGTKuB7wk3n-LovQEx3Smg,"**Restaurant Week Review**

Mmmm, Sonoma. 

Though your kitchen was horribly in the weeds this weekend, your beautifully executed dishes were a feast for the senses. Your rabbit rillette was earthy, tangy, and smooth, paired with a wonderfully smoky grilled flatbread, your delicate mussels flavorful with olives and sweet fennel, your pocono trout delicately cooked and dressed with a light, citrusy caper sauce, and your fingerling potatoes tender and delicately seasoned with salt and pepper. 

Your hangar steak was wonderfully firm, nicely textured, and perfectly black and blue, though your tomato sauce was a touch bland and did not enhance your deep flavors, and your pheasant country pate, while filled with knobs of meat and served with grainy mustard, needed a bit more spice. But not to worry, darling, your wine flights and tastes were lovely, and your wine menu sensibly organized.

I only have one question: why was your sommelier out of town on a Saturday night?
",4,2/21/2009,"Arlington, VA",False,True
2611,Sonoma Restaurant & Wine Bar,/user_details?userid=Xj4NPAq2efs4mzS4kFHGyQ,"We go here regularly, because it's convenient, and . . . what's not to like? 

This is just a plug for the simple pasta dish that's offered as an appetizer. It's delicious, and surely enough for a full meal. The modest price allows one to spring for another glass of wine. The hamburger may be the best in DC, no foolin. Bartenders are knowledgeable, and servers are good with coming up with suggestions for trying wine, and pairings. 

Sonoma is delightful and reliable year-round, whether outside, downstairs, upstairs, at the bar, or in the private dining room. The variety of seating areas is key, because naturally, the restaurant sees its fill of interns, and older Hill types and Members  who still act like desperate interns. Their yearnful posing with each other at the bar is mostly laughable, though, not so offensive as loud. The hostess can seat you somewhere away from that scene, if you ask.
",4,10/31/2012,"Washington, DC",False,True
2615,Sonoma Restaurant & Wine Bar,/user_details?userid=7-jzRFWYDTk9saQjU9DqTg,"My husband and I really LOVE Sonoma. 

Our first experience was a gift from my husband's co-workers and it was dinner for two at the location in Virginia Beach.  FABU!  We had just gotten married and our menu had ""Congrats Cindy & Mac"" across the top.  They will custom menus for you, which we thought was an awesome touch.

We signed up for Restaurant Week in DC 2010 and our first pick, Sonoma in Capitol Hill.  We went on a week night.

First we were pleasantly surprised that the menu had multiple items to choose from and not just one prefix menu.  Everything we had was full of flavor, nothing we didn't like.  

My husband had sardines for his first course - super tasty (which shocked me because all I can think of are the sardine cans my mom used to buy! UGH)  I had the cheese platter, when it arrived it only had three or four small pieces of cheese and a few slices of bread with three different sauces.  OMG, so yummy!  And plenty for us to split.

Second course, husband had dry aged steak and I had pasta...wow, but fantastic, my pasta was such a huge portion I couldn't eat it all.  

Third course husband had Brown Butter Cake and I had Goat Cheesecake.  OMG, both fabu!  Rich, but not too much that we couldn't finish and we split each one, so we both got to try each other's selection.

Our waitress, AWESOME!  She totally called it on the wine, recommended two great choices (We had both) and it was perfect.  

The ONLY thing that would deter us from going back...table were so close together that the VERY LOUD group of three girls next to us were so LOUD, we really couldn't enjoy our evening together.  

Look, I understand that you want to get together for someone's birthday and have drinks, etc.  BUT, you are adults, have a little respect for the people around you and please don't yell (and I do mean yell) the entire sorrid story about how your husband apparently went home with an intern one night and you waited up for him, and then bring up that you haven't been exactly an angel either because you travel and get drunk, etc.  But blah blah, then your friend starts talking about how she only knows how to pick Fing A holes, etc.  LOL  

Seriously, we couldn't hear each other speaking for the noise at the table next to us and we did not have the same experience at the other Sonoma location.  They are laid out differently, and the one in DC is narrow and a little tighter fit.

Our food and waitstaff experience WONDERFUL!   Just wish they could improve the layout so that we don't have to hear every detail of three drunk girl's lives as we eat.  Jerry Springer should come here for new ideas!
",4,8/16/2010,"Washington, DC",False,True
2617,Sonoma Restaurant & Wine Bar,/user_details?userid=erbgVMbfJAYT7pi0b6FiDA,"Sonoma is a lovely restaurant, bar and lounge.  It arguably has the best ambience on Capitol Hill Southeast and is conveniently located on Pennsylvania Ave between 2nd and 3rd Streets (near Cap South Metro).

Sonoma strives to evoke the best of the California wine country, with quality wine offerings (many by the glass).  It also has great food.  For starters, the cheeses are good, and the charcuterie is awesome (even though I did get a touch a food poisoning once from it, but I'd risk it again).  Local ingredients and attention to detail make this pricey place worthy of a little pretentiousness.

Martinis are generous, delicious and expensive.

INSIDER TIP:  If you look carefully at the wine menu, you will see, for $18, an entire bottle of red and one choice of white.  Sonoma doesn't have a bad bottle of wine, so go for it.
",4,1/3/2009,"Arlington, VA",False,True
2618,Sonoma Restaurant & Wine Bar,/user_details?userid=Eo4iEYfKEyKVoNOzJdY2Rw,"I came here for dinner with my mother and grandmother while they were in town for 1 night and staying nearby. Sonoma doesn't break new ground in wine bar food or anything, but we had a very nice dinner, and I was happy I chose it. We split a few appetizers to start - the charred octopus, the stuffed squash blossoms, two cheeses, and the watermelon salad. The watermelon was delicious and refreshing with goat cheese and radish. I'm not an octopus fan, but it got rave reviews from my mom. The stuffed squash blossoms were a little overstuffed - more of a fried cheese delivery vehicle. The cheeses were delicious, but we wished they came with a more than 4 little toasties on which to eat them. My mom, boyfriend I each enjoyed a couple glasses of wine - I'm not too picky or knowledgable about wine, but I enjoyed mine very much. For my entree I got the gnocchi, which was a bit on the heavy side - it didn't stop me from finishing, though I found myself wishing for pizza instead. For vegetarians the mushroom burger gets two thumbs up from my boyfriend - nice and savory, and not just a slab of portobello like many restaurants are wont to do. A lot of people on yelp had bad service experiences, but our server could not have been more friendly, cheerful, and helpful. All in all, a solid experience. Not five stars, but a nice choice in a neighborhood dominated by lunch options.
",4,9/1/2013,"Washington, DC",True,True
2620,Sonoma Restaurant & Wine Bar,/user_details?userid=FzItw1NUsEai5Iee_1Hhgg,"Sonoma is one of my favorite wine bars in the city.  I eat here on a fairly regular basis and have never seen the kitchen (or staff for that matter) have an ""off night.""  The food is consistently delicious and unlike some wine bars in the city (Cork, I'm looking in your direction) the bartenders are extremely knowledgeable about their wine, while still being very approachable.  The bartending staff is so great that I rarely sit at a table because I enjoy sitting at the bar and getting their recommendations on both the food and wine.  
For starters, Sonoma has a great cheese plate...They sometimes have burrata on the menu and when they do, you should definitely order it.  For mains, I'd recommend their roasted chicken (always perfectly cooked), their burger (get it with an egg on top), and their chef does a great job with their pastas; the pork bolognese is particularly good.  I've never had one of their fish dishes, but my girlfriend raves about it.  Negatives: Just one...It can get VERY crowded (particularly during the week) when Congress is in session.   
Overall, Sonoma is a great choice.  Wonderful food and wine, reasonable prices, and a great place to spend an evening.
",4,4/24/2012,"Washington, DC",True,True
2626,Sonoma Restaurant & Wine Bar,/user_details?userid=y6CtKvb353iZFVNo8HT05Q,"A cozy spot for happy hour: great wine selection, a nice assortment of eats to nibble on, and a relatively expansive venue for a group. It's moderately priced, especially for a wine bar on the hill, and the atmosphere is relaxing and minimalistic. I would recommend Sonoma for a post-work or pre-dinner stop.
",4,10/5/2011,"Washington, DC",False,True
2627,Sonoma Restaurant & Wine Bar,/user_details?userid=yOV3IMVDtGXa3OBUNDTWOw,"A bar that serves fancy food in little portions to people that are too fancy to dress up. Of course it all tastes pretty darn good. 

They serve potato salad with caviar on top ... that says it all. Wear jeans and drink $15 a glass wine.
",4,9/16/2008,"Carrboro, NC",False,False
2629,Sonoma Restaurant & Wine Bar,/user_details?userid=gusVN7UO3LAR7TXjidGFpg,"Cheeeeeese! Get the cheese plate...it's really yum and I practically ate the whole thing myself and not a bad price for pick-your-own 6 for $27. The pizzas are good and the toppings are fresh. We had the Red Pizza with local goat cheese, spinach and mushroom. Awesome.

Too bad I don't really like wine but they seemed to be living up to the name and wine bar standards: modern, spacious, and hip. Very cozy upstairs with the fireplace, hardwood floors and large windows overlooking the rain-slicked street. 

It was a great place for my friend's birthday celebration. Minus one point for so-so service. Not the best.
",4,10/31/2008,"San Jose, CA",False,False
2631,Sonoma Restaurant & Wine Bar,/user_details?userid=UU0ukTFweAXf7a-IhhB-WA,"The quality is great. Tried the bacon and sausage pizza and a glass of California sauvignon blanc. They were excellent. A little pricey for a fast lunch before a Library of Congress tour though.
",4,1/23/2012,"Placentia, CA",False,False
2632,Sonoma Restaurant & Wine Bar,/user_details?userid=eT44jHLy3RLwJrB4HwKj2g,"I really enjoy this place.  So much so that I have been twice now even though I live in San Francisco.  Both times I have had the cheese and charcuterie plate, which is divine.  The pastas are great too.  I got a ""dinner sized portion"" (which ended up being gigantic) of the linguine with lamb stew, lemon zest and english peas last time I was there and it still stands out in my mind as one of the best pastas I have ever had.  Simply amazing.  Sonoma is definitely one of my favorite DC places to hit up whenever I'm in town!
",4,1/12/2012,"San Francisco, CA",False,False
2640,Sonoma Restaurant & Wine Bar,/user_details?userid=YHOKZR_zaKoETiXS7JMWJw,"Came here for a late lunch during RW for Spring 2013. Had the tuna crudo with anchovy bits, too salty with anchovy. Had fish entree which was decent and warm. But the goat cheese cheesecake w/ blueberry was tasty and memorable, more flavorful than a regular cheesecacke.  Service was prompt. Iced tea glass never empty.  Had an interesting enough menu to want to go back but I thought a little pricey for the area.  Overall enjoyed the meal.
",4,8/23/2013,"Alameda, CA",False,False
2644,Sonoma Restaurant & Wine Bar,/user_details?userid=UQFE3BT1rsIYrcDvu_XVow,"I've just been once, but I found it pleasant, chill, and tasteful. Calimari appetizer was excellent, and the wine I had was great. It is on the pricier side (for me) but that's Capitol Hill for you.
",4,8/10/2011,"Boston, MA",False,False
2649,Sonoma Restaurant & Wine Bar,/user_details?userid=JhzhG7vmEyJj96FBghmuSA,"Sonoma is a great choice for a nice glass of wine and a small plate after work or a nice dinner out.  There are a few things that set this restaurant apart from others in the area, most important to me is the choice in both food and wine serving sizes!  

I often find myself torn between dishes or wanting to try a few different varietals in one outing.  At Sonoma, I can have a 3 oz or full glass of wine in addition to more options in bottles.   (The 3 oz. option is also nice when you've finished your glass but want *just a bit more* to finish your meal)

Many first and second courses can be ""doubled"" if you want to share or have a really big appetite for one particular dish.  The standard size serving provides you with enough food to leave without being rolled out the door.

The charcuterie and cheese platter options are a nice tasting option to go with the wonderful wine list.  Servers are generally knowledgable if you're not sure what options to choose from.
",4,5/8/2008,"Alexandria, VA",False,True
2651,Sonoma Restaurant & Wine Bar,/user_details?userid=N8EP86SZHtZXG37L8cT4Jg,"Off one of the main drags in Capital Hill, Sonoma offers a wonderful wine list with a limited menu.

We wound up ordering a cheese board...patrons can choose from a variety of cow, goat, sheep or blue cheese.  The server was quite knowledgeable in helping us pair our wine with our cheese.  

We also picked up a meat board and ordered the duck salami, this out of this world chicken pate, and some  proscuttio all balanced out by a small individual sized pizza that we shared topped with buffalo mozerella and wild forest mushrooms.  

Makes me even salivate now!

If there's one disappointment is that we ordered the Kenwood Cab 2005 off the menu and they didn't have it anymore.  So we ordered a Pettie Syrah....and once again they didn't have it anymore.  However, they wound up giving this bottle of wine that isn't even available anymore in the states (Yes, I googled it when I got home) AND...it was more expensive than what they charged us.  

So given the faux paus with the wine, Sonoma is easily forgiven for giving us something even better for the same price.
",4,9/15/2008,"Maple Grove, MN",False,False
2652,Sonoma Restaurant & Wine Bar,/user_details?userid=YJ6S9R50pE0FsSDn3Z8j2g,"Ah, Sonoma... I had my first official date with the boyfriend here and it continues to be our date spot. We always get the cheese and charcuterie board. It's delicious, and surprisingly filling. Don't be afraid to ask them what they think of the meats and cheeses you can choose from. I think part of the reason meals have been so good is because we ask what they recommend (we've gotten honest answers). If you aren't full, I recommend the pizza. I know the risotto was good, but they change the menu and I don't know if it's still there. 

For dessert, it's been very hit or miss. Unfortunately, while dessert is usually a high point for me, it's consistently been the lowest point here. Luckily, I'm usually too full of good food that ending on a sour note doesn't kill my whole experience.

I don't know much about wine, but the people who work here do. I usually ask them for suggestions and they have all been very helpful. 

Try to make reservations and expect to spend some money.
",4,4/5/2009,"Los Angeles, CA",False,False
2656,Sonoma Restaurant & Wine Bar,/user_details?userid=VOxZBfs3osDeGIhzggWvZQ,"I'm surprised at how good the food is here! I came expecting wine and some nibbles, cheese, etc.- you know, typical wine bar fare. They do have that, but we ordered salads and entrees and they were delish! I had the spinach and blue cheese salad, which was great. Then the mushroom risotto, which was awesome! Hubby had the tagliatelle with bolognese, which was really good- surprisingly good. The interior was nice and not too loud, and the service was good. Yayy!
",4,3/26/2011,"Alexandria, VA",False,True
2658,Sonoma Restaurant & Wine Bar,/user_details?userid=Eo4iEYfKEyKVoNOzJdY2Rw,"I went for a weeknight dinner with a couple of friends and was very impressed with Sonoma.  It's a beautiful space - open, airy, with great exposed brick walls and a surprisingly cool-looking bathroom.  The three of us were seated at the table right at the big window in the front of the restaurant, and while we were surprised by how isolated we were from the rest of the patrons, it was kind of nice to have our privacy.  The rest of the tables on the first floor were really big, so it would be great for a group, but otherwise they'd probably combine your small group with another, which may or may not be to your liking.

The cheese and charcuterie board we put together was heavenly.  We picked three cheeses and three charcuterie plates, and the board actually came with all four accents on the menu, free of charge.

Our waiter was very nice and incredibly helpful.  The three of us are not very knowledgeable about wine, but he helped us select some very nice wines by the glass to go with our personal tastes and our food.  His suggestions helped me go from a red wine (paired with our board) to a white (paired with my fish entree) without ruining the flow of my meal.  Speaking of the entrees, though, I didn't fall in love with mine, but from the tastes my companions gave me of theirs, there are delicious things coming out of the kitchen.

With a menu that changes to take advantage of fresh local ingredients, I would go back for a full meal, but I really look forward to returning to Sonoma just for wine and another delicious spread of cheese and charcuterie - the cozy atmosphere is perfect for spending that sort of evening with a friend or date.

Update 02/01/2008:
Came for lunch and had their fantastic burger upon recommendation - apparently it's sort of a signature item.  The roasted new potatoes were fine, but the burger surpassed all my expectations.  It was cooked to the perfect medium.  Get it with goat cheese, experience bliss.
",4,1/20/2008,"San Francisco, CA",True,False
2660,Sonoma Restaurant & Wine Bar,/user_details?userid=U4vIxP_JDshjLv-4FZFUsw,"I used to live on the corner near sonoma restaurant and passed it everyday on my way to work. I finally decided to stop and and was very impressed with how good the food was. My co-worker and I got a cheese platter, the waiter was very helpful in helping us decide which cheeses to get. The cheeses came with an assortment of jams and crackers to try as well. Absolutely amazing! I had the risotto for my main entree and was really happy with how tender and flavorful the arborio was. The upstairs is a really nice place to lounge and hang out with friends. I can't wait to go back here.
",4,1/28/2011,"Washington, DC",False,True
2661,Sonoma Restaurant & Wine Bar,/user_details?userid=_4FeUPaH62X8BQbhuLWNEw,"Though I dont venture to the hill much I have been here twice and had a great meal both times! First off the cheese selection is very good and you get bigger pieces that most places and I have yet to try one that I didnt like. Both times I went for dinner and  I had fish and both dishes were very good! The wait staff seems very nice and knowledgeable about everything that we asked. The wine selection is very good and I didn't think it was too pricey, definitely a nicer dining establishment though!
",4,8/15/2010,"Raleigh, NC",False,False
2667,Sonoma Restaurant & Wine Bar,/user_details?userid=LzSqAVWX9-_Md3PEfK_qOg,"With 44 reviews there is not too much to add, so I'll just throw in my experiences here.

We go to the Forger Library Shakespeare Theater fairly often, and we almost always include a stop here for desert.  I love the pairings of desert wines and deserts at Sonoma.

We went to see a play on my 26th birthday (Midsummers night dream), and i found that I had LOST MY ID before going to Sonoma.  After a little cajoling I managed to convince the bartender that It was A) actually my birthday, and B) after my 20th birthday.  Not only was she nice enough to give me some wine, but she was nice enough to leave it off the tab.

The only reason I gave it four stars instead of five is that it hasn't convinced me to make the 25 block trip on its own merits, only as an add on to my theatre nights.
",4,1/22/2008,"Washington, DC",False,True
2668,Sonoma Restaurant & Wine Bar,/user_details?userid=BEQGO5hS7O9Sgr09yPrciQ,"Went in for a late lunch last Wednesday.  Too bad they were only offering RW for dinner, but we got over it.

Upon arrival, we were treated with a cheese plate (sometimes it's nice to know people in the biz).  There must have been at least six cheeses with a range to please all of us (my motto: the stinkier the better!).

Next I tried duck rillettes (for the first time) and loved it.  I didn't know what to expect, even after our server explained it ... but I was not sorry about ordering or devouring it.

For my entree, I had the lamb ragu parpadelle.  I was not overy thrilled with the ground lamb and wish-it-was-a-little-more-al-dente pasta.  I understand fresh pasta cannot really be al dente, but I think I was just jealous of my friends' linguine carbonara and pizza with fresh mozzarella, baby spinach and new potatoes.

We were all stuffed and satisfied before even glancing at the dessert menu.  And before we rolled out of the restaurant, I took a peak upstairs at the lounge and could definitely picture myself back there in the near future.  I'll probably take friends visiting from the Bay Area who may be homesick for a little Cali flare.
",4,1/21/2008,"Alexandria, VA",False,True
2673,Sonoma Restaurant & Wine Bar,/user_details?userid=LYF_s1vSQlSiHudpXxTWDA,"Went to Sonoma for the first time last night as my pre-theatre dinner spot before a performance at the nearby Folger.  They had great food, a delightful wine list and unique dishes.  They also got me and my friends out at a decent time without sacrificing on quality of food or service. It's the perfect spot before any performance at Folger, and I'll remember to come here from now on.
",4,2/24/2011,"Washington, DC",False,True
2678,Sonoma Restaurant & Wine Bar,/user_details?userid=Eo4iEYfKEyKVoNOzJdY2Rw,"Miriam W. and I came here last night for Restaurant Week dinner, and it was great! They had the whole menu available, which is always appreciated. The place was busy, but  not packed, and service was still great. 

Of course, they offered a great wine list with several options if you just want a ""taste"" rather than a full glass. The food was awesome: I had a wonderful chilled tomato soup that had a bit of a kick with a NY strip steak. I've had better steaks, but this isn't a steakhouse and I may have been better off ordering something else. I just couldn't resist actually being able to eat beef, as this was grass fed, local, and humanely slaughtered. Tough to find in DC. Desserts were very good but not great. 

Our server was lovely and answered all of our questions and was able to recommend wine as well. He was attentive but not hover-y and everyone who worked there seemed to be enjoying themselves, which is something suprising during RW. 

The atmosphere of the place was perfection: exposed brick, high ceilings, and warm light. I hate it when places are super-dark in the name of ""mood lighting."" They had some really big tables that would be great for large parties or were split up for several groups, Euro-style. Miriam and I checked out the bar/lounge rooms upstairs and they were also beautiful. Can't wait till the Elite event!

I'll definitely be back at Sonoma. I think it's a great place to bring your parents, celebrate a birthday, or have a nice dinner date. Plus, with Miriam discovering how the DC cab-zoning can work in your favor from Dupont, it's a cheap place to get to!
",4,8/8/2007,"Atlanta, GA",True,False
2681,Sonoma Restaurant & Wine Bar,/user_details?userid=V82PUwBdonaTfIrkXzrxDw,"Rarely cheap, always tasty.  Like many of my favorites, Sonoma emphasizes quality ingredients in (usually) uncomplicated preparations.  Charcuterie, excellent cheese, interesting wines even by the glass.  I like that pasta dishes can be ordered as half portions which makes for great sharing in a group - you can order much more stuff that way.  :-)

But I always end up spending more than I expect.  It's the wine, and the cheese, and the meat platter and...all I'm sayin' is that it's not a budget bite, but you should still go.
",4,3/13/2007,"Brooklyn, NY",False,False
2683,Sonoma Restaurant & Wine Bar,/user_details?userid=2_up9kL4NQh7KKBY5LI-NA,"The service is always great here. You MUST try the truffled peaches with a cheese plate! AMAZING! The main courses aren't as great as the drinks and small plates, but it's still a good place to go with some girlfriends or on a date.

Every wine I've tried there makes me think I should skip out on beer completely. If I was scheduling a private party, I'd love to do it here.
",4,9/18/2007,"Washington, DC",True,True
2684,Sonoma Restaurant & Wine Bar,/user_details?userid=xAzod37VpV-gjcjQfB5bxw,"I was really pleased when Sonoma opened a few years ago.  As other reviewers noted, Capitol Hill's Penn. Ave is seriously lacking in non-ethnic food restaurants (obviously I'm not counting the bars.)  Sonoma is a nice alternative to all the other options on Penn.  

I really love the decor with the brick walls.  In addition to standard seating, the first floor has three large tables that could easily sit 8-10 people.  The second floor is gorgeous as well, and is ideal for private parties or events.

The wine list is very impressive.  Those who love wine should visit immediately.  Although I am dense when it comes to wine, I was very happy with everything I tasted (though my date was very into wine.)  Our waiter was incredibly knowledgeable about the wine and the food.

So let me move on to the food.  While the appetizers and main entrees are good, they are not out of this world.  They allow and encourage you to ""double"" an appetizer so it becomes an entree, which I really appreciated.  My favorite things to order are the charcuterie and cheese boards.  To my knowledge there are not other places on Capitol Hill that offer those, and they make a great addition to after work drinks with friends.

I'll definitely keep coming back to Sonoma because I really like the atmosphere and service!
",4,8/19/2007,"Washington, DC",False,True
2685,Sonoma Restaurant & Wine Bar,/user_details?userid=-wpK23I45uJjJM8D2i6fsQ,"The same two guys that brought us (the revamped) Mendocino Grille & Wine Bar, head closer to the Capitol with their sister concept, Sonoma.

Start with the cheese course - highly recommended, as they offer some wonderful selections (personally a fan of the humboldt fog, durrus and idiazabal). What's great about their cheese course is that you can opt for as little as 2 or splurge on the whole shebang (is that how you spell it?). Oh, and get the accents (herbed nuts, truffled peaches, pickled green onions and wine marinated figs) to go with.  I like to order several wine ""tastes"" (as opposed to a full glass) with my cheeses to compare the flavor pairings. I could sit there all night doing that! I must be a geek.

The rest of the menu, while full of local ingredients, is hit or miss. I've had some dishes I've loved and others, not so much. The wine list is a star feature (hence the name), where in this special glass encasement the wines are kept nice and fresh after opening.

**OPINION PRINCESS HOT TIP** Thursday nights at 5:30 they have wine tastings (about 4 wines) that feature a particular vineyard, varietal or region. The tastings are $20, but if you make a reservation they give you a free app with your tasting.
",4,8/10/2006,"Arlington, VA",False,True
2689,Sonoma Restaurant & Wine Bar,/user_details?userid=A_OETe5Xr26FTNRPkRQ4zw,"My date and I went to Sonoma's based on my son's recommendations. We were seated at the bar, which was dimly lit.  However, the bartender was a great help in chosing different wines and foods on the menu. 

I had a very crisp and fruity wine with a choice of cheeses and a first from the menu.

The atmosphere was nice and I would definitely go there again, but would prefer to order dinner instead of firsts!!
",4,10/15/2007,"Crofton, MD",True,False
