,rest_name,username,review,stars,date,location,repeat,dmv
3023,Vinoteca,/user_details?userid=YOX4g7dwHfoC94A0NBGlwA,"I went there with my husband on a date night and what a bad choice. My husband ordered Artichokes from the Dinner Plates and it was awful. It was mainly small potato dish for $20. I could have bought a big sack of potato for $3.00 and it would have tasted the same and cost less. I had to wait for my plate while my husband was eating his sad dinner. I ordered the Bison Short Rib and it came late and cold. Bad choice of restaurant. We will not go back.
",1,6/12/2016,"Alexandria, VA",False,True
3032,Vinoteca,/user_details?userid=yldGKWOb_miMQV7sFpKMjw,"Very rude management and bouncer. I came here for a friend's birthday party but was refused entrance because the bouncer and manager insisted that my genuine ID was fake. I have had this ID for over 6 years and have never had any problem with it (since it is authentic, after all) except for at Vinoteca.

Vinoteca did not have an ID scanner, so I had no way to prove that my ID was indeed authentic. I did not want to drink any alcohol, but they also refused to give me a wristband or mark the back of my hand so that I could only order non-alcoholic drinks. In the end, they refused me entrance and showed no sympathy for the fact that I had spent two long hours on a bus to get there. 

I was disappointed in Vinoteca's lack of necessary equipment (e.g. an ID scanner), failure to offer any alternatives (e.g. a wristband so that I could only order non-alcoholic drinks), and overall unsympathetic and unwelcoming attitude. All I wanted was to drink water and celebrate my friend's birthday, and they made that impossible and instead wasted two hours of my time.
",1,6/13/2015,"Washington, DC",True,True
3033,Vinoteca,/user_details?userid=5qIw9AyKAlGm6ZF71f40SA,"Tried to take a small group for a meeting and was told they only seat people for dinner service... We've had meetings there before. So weird. Just wanted a few good bottles of wine :(
",1,9/1/2015,"Washington, DC",False,True
3043,Vinoteca,/user_details?userid=cs62gCZWvGCo-I2vbRRNSw,"The quality went down. The restaurant is empty. The food is bad and the Menu really limited. I used to like this place and I'm very disappointed. The manager and staff are rude. It was a very unpleasant experience. Do not go for dinner to this place.
",1,2/12/2016,"Washington, DC",True,True
3044,Vinoteca,/user_details?userid=gvweBvA1p5FrFLgQtKpNqg,"Meh... Blah... Boring.  Nothing special about the menu, overpriced for what it is - and even if it had been half price, it was forgettable.  Had the burrata, dolmas, some other charcuterie plate.  Honestly, the quality at Trader Joe's or Whole Foods is better.
",1,5/25/2016,"Arlington, VA",False,True
3085,Vinoteca,/user_details?userid=m2lBV2p6cBSXQcm0Btnrkw,"Terrible experience with management on Friday. I went to dinner with a few friends Friday night, and everything was fine up until the check came. We each threw a credit card down but when the waiter came back he said they could only accept one card. That sounded odd, and having eaten there several times in the past without that rule, we asked for the manager. The manager came over to verify because their internet was down they could only take one card because they were running credit cards the old-fashioned way. We asked if we could do two cards and just divide the bill in half with two receipts and he became rude and said no. We asked why we weren't told earlier and his response was, ""we tried to tell everyone, but just didn't get to you I guess."" The whole experience was just some of worst customer service I've had, which is a shame since I used to go to Vinoteca a lot. They didn't even comp a drink or an appetizer for the inconvenience of just being lazy. The food was fine and waiter was nice, but God help you if you need to talk to the manager. They lost 4 local and previously loyal customers that night.
",1,4/16/2016,"Washington, DC",False,True
3087,Vinoteca,/user_details?userid=j-xPoTxv-b4j_ljTdx12nQ,"This place is horrible! Our waitress (Vanessa) was completely rude and after we had paid our bill and gave her a tip she chased after us because the tip was not what she expected. The food wasn't great either. We ended up giving her a $30 tip because we wanted her out of our hair.
",1,2/1/2015,"San Diego, CA",False,False
3104,Vinoteca,/user_details?userid=dLu5HxKOulh0wgDa-NjYUQ,"Absolutely TERRIBLE experience. Was on a girls trip from out of state, first time ever eating here and absolutely the last! Went in for brunch on a Sunday. Service was horrible, took us forever to get a waitress at our table, then took forever to bring our drinks out. Food began coming out a plate at a time and 3 different plates had hair in the food! The yogurt had an onion in it. It was disgusting. Then tried to speak with management, who never came to our table to offer apology or compensation. Then wanted us to pay for the 1 drink we each had. It was awful. I wouldn't recommend this place to anyone.
",1,5/13/2015,"Saint Petersburg, FL",True,False
3109,Vinoteca,/user_details?userid=kLZEgStjdL2FondXpfmyZg,"I had a poor experience here and won't be going back. The staff was unfriendly and rude. There are too many better establishments in the area to fool with this one.
",1,5/23/2015,"Norman, OK",False,False
3114,Vinoteca,/user_details?userid=vbEaTIiGyx5w3kQa1HOCJA,"I have been to the bottomless brunch twice about a year apart.  The second time I had the worst service I've ever had at a bottomless brunch.  I joined my group late so I was just going to order a small plate and two or three drinks and maybe some sparkling water.  I stood at the bar and was ignored while the bartender talked to her girlfriends.  Then she finally came to our table and I got one drink when everyone at the table asked her to sell me one.  I was never offered anything else.  She never asked about food.  She eventually brought a pitcher of water for the table.
",1,8/30/2014,"Washington, DC",False,True
3159,Vinoteca,/user_details?userid=CoS9VbTzh74Hh7FSlAKKVA,"Very poor service and wines that had gone bad. I won't be back. Had only one bartender for the entire outdoor area, which means you have to wait ages at the bar for a drink - substandard for a wine bar. Then after politely ordering $50 worth of drinks at once, I was rudely told with huffing and puffing, ""you're not my favorite person,"" ostensibly bc they were wine flights and took a bit more time to prepare. Are you kidding? Some way to get customers back. Management can clearly afford to hire more bartenders with their killer turnover here, and if they only want one, they had better at least hire polite ones.  

Moreover, all 3 of us thought two of the red wines had expired. Some wine bar. Poor.
",1,8/23/2013,"Columbia Heights, Washington, DC",False,False
3165,Vinoteca,/user_details?userid=RsmGfvk_q8axVqpPAkRQLg,"I have never been treated so poorly at a restaurant in my entire life.  Our large group (on my friends wedding weekend)  was totally ignored all night and then we were were getting ready to settle up told we still owed $600 because the  $800 ""minimum""  required to sit on the patio had not been reached.   Um WHAT?!  No one told US that!  And because our waitress was never around we had been ordering drinks at the bar all night which apparently never made it to our bill.  So we were essentially being forced to pay FULL SERVICE for being ignored?!   

What gets me is the waitress must have known about this minimum and was totally ignoring us knowing full well we'd have to pay no matter what she did.  Now that's just wrong!

Then when we asked for an explanation, they gave us attitude!!  I've worked many years in the service industry and the key word is SERVICE.  After reading through some of the bad reviews I see I'm not the only one with complaints about the unprofessional management.

I have never been treated so poorly at a restaurant ever.  I would never go here again, and I recommend you do the same.
",1,1/15/2012,"Chicago, IL",False,False
3167,Vinoteca,/user_details?userid=i6t6UWGX1WdPRpAskpJnJw,"First time at Vinoteca after hearing good things from several friends. My group of about 6 and I arrived at around 12.30 on  Saturday. We were told there were seating options in the back patio which we decided to jump on. We grabbed a larger table and started looking through the menu. It was not that busy, with a few guest sitting at the bar and some against the railing by the bocce court. 

We ordered our mimosas, coffee, and food with the bartender - who was nice, but did not seem ""there"". My friends decided to go bottomless, while I just wanted to stick with the coffee. The coffee was actually quite tastey and fresh,I was anticipating a refill, which never came. Our food came separately, I ordered the Grilled Chicken Sandwhich while my friends enjoyed their burger and Huevos Rancheros. I ordered a mixed salad with my sandwhich, but I received cold fries. When I went up to the bar, waited about 5 minutes to grab the Bartender's attention - he was talking about a mixtape with some other patrons - I requested silverware for the table, more coffee, and if I could possibly still get that salad. We waited for about ten minutes for silverware and after about fifteen my salad arrived, yay. During which, our bartender told us he was completely hungover so it was, ""his bad"" - eloquently stated. Sadly enough, additional coffee never arrived. Nor did water refills. 

My friends also never received refills of their mimosas, luckily when they closed out their tabs, they disputed the mimosas and only had to pay for a single. While I would love to try out Vinoteca's extensive wine and dinner menu, my first visit left a sour taste in my mouth. With the lackluster service and just ""okay"" food, there are much better options for your brunch or dinner affairs in the district.
",1,9/26/2015,"Washington, DC",True,True
3181,Vinoteca,/user_details?userid=geF3otaH_Ibbk5bLWWgTSg,"Maybe it was just an off night, but my friend and I had an almost awful time at Vinoteca last evening. We surely will not be returning. I arrived at 6pm and asked the hostess about seating for dinner (not the pre-fix dinner, but just dinner). The conversation that was to ensue was a confusing one to say the least, I kept getting different answers to the same question. Eventually the hostess told me (rather, this is what I understood from her poor English) that the tables both inside & on the front patio were reserved for patrons ordering the pre-fix menu only. Say what?! I eat out all the time and this is a rule I had yet to hear of! She was adamant about this fact though.

So, I decided to sit at the bar (there was a strange smell lingering around, like cleaning fluid of some sort). Crowded with young hipsters, as expected. But I was hopeful as everyone looked happy & the small plates that I saw go by looked delicious. When my friend came to join me, I flagged down a waitress and asked, again, whether it was true that the tables in the dining room were reserved for those who were planning on ordering 3 courses only. She looked surprised & said no that we could definitely sit in the dining room-even for a couple of plates and drinks.

After this 15-20 minute charade, we sat in the near-empty dining room and ordered a few drinks, a salad and risotto. Well, the wine was good (as it should be), but the salad & risotto came out at the same time & the risotto was not hot. I was starving and we were on our way to a performance at Bohemian Caverns, so we didn't have time to wait around for things to be reheated. Well, the food was just ok. Not worth the fuss, the fiasco about the seating,nor the price. I was extremely disappointed in Vinoteca service-wise certainly, but also food-wise. It was just so mediocre. Maybe for a glass of wine on the back patio when it's not so crowded, but not for anything else.
",1,10/9/2011,"Washington, DC",False,True
3208,Vinoteca,/user_details?userid=ZUN-aEGoHQi8gFBzPp-M0g,"Below average food that does not match the high prices. I had a chicken dish that was dry and cold. They give you some flat bread with a dip to start--it is absolutely disgusting. Don't waste our time and money.
",1,4/17/2015,"Washington, DC",False,True
3322,Vinoteca,/user_details?userid=F0rSq4IRQNjstoNGLZ2-1g,"Poopy!!! This place sucks! I give it one star for the nice back patio with outdoor games. The sangria for 30 bucks a pitcher was watered down, the bagels they used for brunch were those Thomas bagels from the grocery store, and the bar staff have the worst attitudes!!!! Never going back!
",1,7/1/2012,"Washington, DC",False,True
3336,Vinoteca,/user_details?userid=OeLaAtQZHtRdiwNeVRszng,"0 stars if it were available. Service was so horrible that I can't really comment on the food & drink. They treat you like you are a burden on the place.
",1,2/5/2013,"Alexandria, VA",False,True
3378,Vinoteca,/user_details?userid=m2sfw5ikTGb6qjzKccLc1g,"This place has the worst servers.  The food is overpriced and blah. The portions are small and they wanted to CHARGE FOR BREAD!  Never ever going here again!
",1,4/1/2014,"Bethesda, MD",True,True
3381,Vinoteca,/user_details?userid=i-edzW458le1IdYRFR5XAQ,"1 star for the asshat manager who invites his very rude friends into the bar/restaurant to eat and drink for free (Friday Oct 3, 08)

We went here on Friday night... they were busy and had no tables, but were happy to offer us two stools at their countertop (not actually at the bar, behind the bar).  Not a really great seat, there is a large support post or wall that pretty much sits 6"" off of the counter, so it's a bit awkward, but oh well.  Strangely, there were 3 stools adjacent that appeared empty and available, but the person who sat us down said that friends of the manager were sitting there.  The three stools sat empty for about 15 minutes... So we sat and enjoyed our awkard seating arrangement with a great view of the wall.  Our intent was to order appetizers, then have a seat at a table when one opened up for dinner.

After perusing the menu we ordered a bunch of appetizers and were just about to order drinks...  suddenly I get a tap on the shoulder and a man (one of the manager's friends) telling me to get out of his way as he starts to shove my stool.  I wasn't ""in his way"" ... my stool hadn't been moved any closer to his stool.. and most importantly, there was certainly no need to be so rude to me as a paying customer without first asking politely.  and physically shoving me out of the way was way beyond appropriate.  what a chach. it's one thing if a place is full of  douche bags, maybe they can't help that...  but for a manager to allow non paying customers to be so rude to paying customers to the point of making them leave (and wanting to start a fight) is just a recipe for disaster.

we told the very nice waitress we were leaving and promptly walked out.
",1,10/22/2008,"Chicago, IL",False,False
3388,Vinoteca,/user_details?userid=7smElHMFr0zoiDO4EMrF5w,"I live across the street from here, so I so very much wanted to love this place.  After giving Vinoteca FOUR chances, I just can no longer continue to keep my mouth shut.  I don't know if Vinoteca's ads for servers specifically ask for painfully slow, incompetent, slobs, but that's what you get here - everytime!  

Their food is okay, their wine list is lacking, and the service is just POOR.
",1,11/17/2010,"New Haven, CT",False,False
3418,Vinoteca,/user_details?userid=m2sfw5ikTGb6qjzKccLc1g,"(Aug 2011)
I've been to this place twice within a year. SLOW and LESS-than-mediocre service both times.  I work at a wine bar... and my sister pointed out ""The Wine Taster Challenge"" in the wine list thinking it would be fun. It's 20 bones to try 3 wines (2.5oz pours). AND the catch is, if you can name the varietal, country, region... It's on the house. I also thought this would be fun to show off to my friends since a few colleagues at work call me ""the nose."" Well, it wasn't as fun as I thought it was going to be. I wasn't even completely through with my first taste, when I go and check my phone for a second, look up, and someone bussed my glass away! I wasn't going to let that happen again, so I kept a close eye on the next 2 glasses.  Now, I was well aware that it was Wednesday and they would be closing at 10 (we were walking out the door no later than 10:15p... I'm in the business too and I know the game), but I hadn't even gotten through the final taste when our waitress dropped the check... Didn't even bother asking if I knew what they were (which I did) and I was expecting some sort of overview... but I was only handed a bill.  ...Heh! Really??...What was the point of doing the challenge in the first place??? My friend had to phone the girl to come back out so I could disclose my feedback on my tastings of this silly scheme they display on their menu (they were all inexpensive wines btw--about $4-$5 a TASTE... I double checked the menu for what they charge for only a taste!--kinda crazy they charge $20 for the ""challenge""). When she finally came back, her attitude was very unpleasant as I was naming off the wines. Thank heavens I was spot on!!!  FREE wine... yes.  Was definitely not worth the trouble it was... err... wasn't worth?
",1,9/28/2011,"Manhattan, NY",True,False
3431,Vinoteca,/user_details?userid=ssz5BKRxq6bKZROgg2LM3A,"I met a group of friends here for Sunday brunch and had such a great time I decided to take out-of-town visitors here for dinner the next Saturday night.  We were seated at a table on the outdoor patio where we ended up witnessing five separate incidents with hecklers -- many on their way to or from the liquor store next door -- berating patio diners. One incident very nearly led to a fistfight. I understand this is a neighborhood in transition, but no Vinoteca staff were present to handle the hecklers.  There clearly needs to be a staff presence on the patio at all times on weekend nights. Until there is one, I'll be dining elsewhere.
",1,10/17/2011,"Washington, DC",False,True
3442,Vinoteca,/user_details?userid=afW1zYQRenhiNUaVlIhKOg,"Sign says check in w hostess so we walk up ask if he can check us in and he says ""do I look like a hostess?"" - he was the manager so we left, unreal
",1,7/15/2011,"Dupont Circle, Washington, DC",True,False
3464,Vinoteca,/user_details?userid=_0r-2JvUk279ugyz-Dj7Hw,"Went with a group of about eight people Tuesday night. I'm not a wine aficionado by any means, but I like shiraz, so I ordered the cheap $28 bottle to split with a couple friends. The waitress said they were out, so the two other shiraz wines (about $50 and $60) would be the same price... or so I thought. I asked her which one she suggested -- she recommended the $60 one (naturally)

When the bill came, it was still listed as $60. I thought it was a mistake and politely reminded her that she had said the two others were the same price. She insisted she hadn't said that. Instead, she explained, she had said another Shiraz called ""two-beck"" was the same price (I'm sure that's misspelled, but that's how it's pronounced). 

I told her that we heard ""two others,"" not ""two beck,"" but she insisted that I owed the full price. I asked to speak to the manager, who was very rude and also insisted I owed the full amount. This is crazy -- if I initially ordered the cheapest shiraz, why would I suddenly change my mind to the most expense one? I asked the manager if he thought I was being unreasonable, and he suggested I was.  I told him I'd split the difference and give them $40.

Of course, this was a very simple mistake -- the waitress probably didn't annunciate well, and I probably misheard. No biggie. This sort of thing happens all the time. But both the waitress and manager were rude and seemed to insinuate we were trying to scam them. Best case scenario, the manager poorly handled a simple mistake. Worst case scenario, Vinoteca intentionally pulled a bait and switch. 

I would have expected better treatment from a table that dropped $300. 

I hope Vinoteca thought it was worth it to squabble over such a small sum -- this group of yuppies who are new to U Street isn't ever going back.
",1,5/10/2010,"Houston, TX",False,False
3476,Vinoteca,/user_details?userid=9pOQ4bhmOhjqWezuMj7hEw,"Went here with a few friends for brunch a few weeks ago. I've got so many complaints about this place that I'll have to bullet-point them or else I'll be writing for the rest of the night.

1.  Bartender was extremely rude and dismissive when we were trying to order refills on bottomless mimosas

2.  It took us two hours to get seated when the hostess told us it would be no more than 45 minutes

3.  The hostess was irritated with us when we asked how much longer we'd be waiting

4.  We paid for bottomless mimosas in the bar area, but they made us pay additional money to keep drinking them once we were seated

5.  Waitress never refilled our water glasses 

6.  When we finally got our bill, we noticed that we each had been charged double

7.  When my girlfriend approached the waitress to point out the discrepancy, the waitress rolled her eyes.  She then noticed we were right and apologized

In sum, this place has the potential to be a prime brunch-spot in the U-street corridor, but unfortunately the staff choke the hell out of that prospect.  When the first few things went wrong we were frustrated/angry, but at some point the entire experience was so absurd that we couldn't help but laugh and agree that we would never come back. 

 I'd suggest you choose to have brunch somewhere else.
",1,11/27/2010,"Washington D.C., DC",True,True
3478,Vinoteca,/user_details?userid=m2sfw5ikTGb6qjzKccLc1g,"Horrible service.

The food and wine were quite good - too bad the service is so bad.  The space is lovely - great location & decor.  

We went for an early HH - got all sorts of mis infomration from various employees about where / what  / how the HH speacials work.  

When I mentioned this to the manager - he told me he was sorry I got the information confused.  I told him, I was not confused - I was given bad information.  

He did not seem to understand or care - all he could say was they have different specials inside / outside and it too bad I did not understand that - I again told him, I was given a menu outside by your waitstaff that was the WRONG menu - how is this my confustion!!!

Do not go to this place - not worth it, they do not care about their customers.
",1,5/11/2011,"Washington, DC",True,True
3480,Vinoteca,/user_details?userid=6Re9lgEzUs59gbWkssV7fg,"I got a coupon from living social and figured I would give this place a try. 

What a disaster. I am easily pleased. I do not have very high standards from places. Having said that here is how the night progressed. 

Sign 1. 

We got in with about 8 tables empty and it took them 10 minutes to seat us. We were simply standing by the door and the hostess asked us the size of our party 2 times. Clearly forgetting that we were standing there. 

Sign 2. 

We were seated without any menus and waited 15 minutes for someone to come get us menus and say Hi! 

Sign 3. 

We ordered wine and food and nothing happened for another half hour! 
I was ready to walk out the door and would have if my wife wasn't too embarrassed to leave after we were seated. 

The waitress apologized every time she came by saying they were understaffed. 

The food came out and was tasteless. No salt and no taste at all. 

Either way, we decided to cut this awful night short and go across the street to Ben's Chili bowl but wait!! 

I gave them my phone and credit card to process the coupon. Their computers could not process the living social coupon. Another 20 minutes later, I got up went over to where the registers were and asked for my phone back. A manager brought it to me and asked if I could unlock the phone for him (I have a 15 minute rule before the phone locks itself). Did that they could not get the damn iPad to connect to the living social site. Whatever so I decided to pay for the whole thing. Gave them my card and they disappeared for another 15 minutes. 

I left cash and tracked down the hostess for my card and followed her around till she handed it back to me. 

What a freaking disaster. I have never been so upset and so amazed at service. 

I can sympathize with the staff that looked like they were seriously overwhelmed but at what point do you no seat anymore people and just say sorry, this is all we can handle?
",1,5/2/2011,"Bethesda, MD",False,True
3485,Vinoteca,/user_details?userid=t2DAYU0zklJYw7-nDNFV4Q,"Horrible Service!!!

I have never been to a restaurant in dc that has a waiter who doesnt ever give you eye contact, never says thank you, nor welcomes you, and never cracks a smile. Our server even insulted us when we asked a simple question about the wine. We ate there on Monday evening, it wasnt busy inside and he never asked if we were ok. We really feel like calling the owner and telling them that this person is no good for there business. the gentlemen at the door was nice.
",1,4/5/2011,"Germantown, MD",False,False
3496,Vinoteca,/user_details?userid=KGxaM9WwkgXxRLsQ5ekR-w,"boo!  i've had lackluster experiences here before (bad/cold food for lunch, too loud for happy hour), but last night sealed the deal ... i went to watch a friend's bocce team play in the back patio ... which is beautiful!!!  it all ends there ... they had ONE bartender ... the place was packed .... people were really getting annoyed by having to wait so long.  the bartender was nice, but i honestly don' think i have ever seen a bartender move so slowly.  it was actually kind of wild.  really a shame cause the bocce court area is so cool, but ... never again!
",1,4/17/2012,"Baltimore, MD",False,False
3508,Vinoteca,/user_details?userid=aHrKRzRI-97jVvkdUbVcQw,"I hate to write this review of Vinoteca, which has been one of my favorite spots in DC over the past few years.  As you can tell, I wrote a review almost two years ago in which I praised Vinoteca for its wonderful service and food.  However, my experience on New Year's Eve was deplorable, both in terms of service and food.  Despite several attempts to resolve these issues with our waitress and management over the course of the evening, my husband and I left feeling like we'd been ripped off.

On New Years Eve, Vinoteca offered a five-course menu with optional wine pairings.  We opted out of the pairings, and instead decided to order wines by the glass with each course.  After a significant wait, during which other tables were brought bread and an amuse bouche, we asked our waitress if we could order wine.  Having previously relied upon Vinoteca's waitstaff for recommendations, we described what we were looking for to our waitress.  She recommended the most expensive wines on the menu--literally, the most expensive two for each of us.  When we suggested a less expensive pairing (we were hoping to spend less than $18-20 per glass), she was unenthusiastic.  We ended up choosing off the menu without any assistance.

After placing our food orders, we proceeded to wait about 15 minutes while other tables (we were part of the 9 p.m. seating) were given bread and an amuse bouche.  Finally, our appetizers arrived.  Then the amuse bouche.  We were annoyed, but decided to let it go.  Still, we requested bread and ate our first course.  The waitstaff, however, was determined to clear our plates before we were finished--they tried several times despite the fact that we had food left on our plates and were actively eating.  Finally, we asked our server if we could please finish our first course before it was cleared.

The second course--the best course--arrived.  It then took an additional 3-4 minutes for our silverware to arrive.  When we were halfway finished eating the second course, our main course arrived.  We politely asked to send it back, noting that we had half of our previous course in front of us.  Keep in mind that there was no one coming in after us, so turnover was not an issue.

When our entrees arrived, they were room temperature and we were again left without silverware (there was no silverware for 3 of the 5 courses).  My husband and I decided to try to forgive this error, and proceeded to bite into our meals.  My trout, which was barely warm, was completely raw in the center.  I eat raw fish, and have an unparalleled love of sushi.  Yet unintentionally raw fish is never good, so I alerted our waitress to this problem.  She took the food back, saying that it would be only a few minutes.  My husband, trying to be polite, waited for me to get my food to eat.  It took approximately fifteen minutes for my fish to arrive, meaning that my husband's bison was now cool to the touch.  We asked for a manager, who came over to see what the problem was.  We explained, she was polite and reheated the bison (meaning it was now overcooked), and brought us a few shreds of ham and cheese.  Keep in mind, the next course was a charcuterie plate, so it wasn't exactly what we were looking for...

The final two courses were as dismal as the first three (I actually could not bite into a piece of the meat due to the high level of fat), and service did not improve.  We again asked for wine recommendations, and were again pointed towards the most expensive ones on the menu.  As you can imagine, we disregarded her suggestions.

At the end of the night, the check came for approximately $225.  No discount, nothing taken off the check.  I have worked in the food service industry for several years, and have worked under various managers.  I cannot imagine a situation in which a manager would not offer a round of drinks or so something special to make up for this experience, especially when we have frequented the restaurant so many times.  We again asked to speak to a manager, who never made it back to our table.  The check reappeared with a discount, bringing it to approximately $190.  My husband and I love to dine out, and we are willing to spend a significant amount of money on good service and food.  To pay nearly $200 for less than mediocre food and terrible service is not worth it in a town where a memorable experience is not difficult to find.
",1,1/1/2011,"Washington, DC",True,True
3518,Vinoteca,/user_details?userid=m2sfw5ikTGb6qjzKccLc1g,"I was going to celebrate my bday in with a narrow circle of friends (7 ppl), and upon emailing them, got a response from their Private Events Coordinator that: ""In order to make a reservation, please furnish a last name and phone number.  For parties of six or more, we require a credit card to hold the reservation.  Please note that there is a $35 per person fee for no-shows."" I found this ""per person"" no-show fee ridiculous, because my understanding was that if one or two invitees do not show up for some reason, I would have to pay $35 per person that didn't come. So I complained. Got another email that I ""might have misinterpreted no-show policy"", and that the fee would apply if  the ""entire party does not show up (as opposed to decreases in size)"". I think they should be more clear about what they mean by this $35 no-show fee and do not turn potential customers away by providing confusing requirements for reservation. Won't be able to try their food... at least in a company of 6+.
",1,1/9/2014,"Washington, DC",True,True
3539,Tyber Creek Wine Bar & Kitchen,/user_details?userid=YymWWZaElUXTJrVA_5JPqg,"Around 11pm nicely we asked to sit out side for a drink, anyway we ordered and after a short time we got our drinks, and after 5 min. server informed us that they closed the patio and asked us if we wanted more or not, if not she asked us to move to inside! We felt that if we got more drinks we could stay but we felt we were unwanted and in 10 minutes, they wanted to get rid of us. I can understand about working hours, but it's not nice to be seated and be rushed! However I was given the wrong beer and my date got a cold cider, and a warm glass after she asked for a glass. This, I don't mind. But I didn't like how we were treated. I am sure it's not the companies fault, this server clearly had other priorities tonight, but the company should be aware this is the opposite of good business and hospitality! We were seated at 10:57 (according to our) check and paid at 11:09 (according to credit card slip).

I've driven by here for years, curious to give it a try, and this was what happened on my first visit there. 
Hopefully this compliment will help you for your further  experiences.
",1,10/6/2017,"Washington, DC",True,True
3550,Tyber Creek Wine Bar & Kitchen,/user_details?userid=9cSa5wxOrAoxd-a6nvg-TA,"Tyber Creek is undoubtedly the single worst restaurant I have been to in DC--and I don't say that lightly. I was shocked at how terrible the food was. 

I did not hate Rustik when it was in the space, but it was unmemorable enough to not add to my regular Bloomingdale circuit. Tyber Creek is a marked regression in quality on every front.

The first thing is that the owners of the restaurant have managed to pack an uncomfortable number of seats into a small space. The acoustics are not terrible, so it's not overly loud, but it is a tight squeeze. 

I went with friends for lunch, and here's where things go massively downhill. We each ordered different dishes, and we were each unanimous that it was the worst food we could remember eating. The shakshuka looked and tasted like a can of tomato paste was poured into a bowl with unseasoned eggs and poorly cooked potatoes. The soft scrambled eggs were a debacle: the eggs were not seasoned (at all) and overcooked. The lettuce was sad and poorly presented. The bacon was massively overcooked and came out room temperature. I had the burger. At $15, I would be embarrassed to work for a restaurant that served as pathetic an excuse for a dish as this. The meat was overcooked, the bun was no better than a store brand day old roll, the lettuce was lacking in crispness, the onion came in a hunk, and the side salad was just a few leaves that looked like they were crying out for help.

My friend asked for the eggs to be recooked with his meal, and they came out slightly better cooked but still without seasoning. 

Bright spots, if there were any: the cinnamon rolls were not inedible. The bourbon smash I had was pretty good. The space is recently renovated and seating is fairly comfortable (if squished).

The theme of the restaurant is unclear and lacks any sense of consistency.

I would absolutely not return, and I would advise anyone else against going. My guess is that they will do fine with business from people who are unwilling to wait five or ten minutes for a table at the vastly superior Boundary Stone, El Camino, or Bacio. Crisp is far better on price and food, but the space isn't particularly nice, and the wait time for meals to come out can be lengthy. 

I hope the owners get the chance to do a total rethink of the menu and kitchen execution. I would also note the percentage of Yelp reviews that are from folks who don't live in the neighborhood. This is not a place that locals are going to want to go to. The prices are extortionate, and the food is terrible.
",1,6/11/2017,"Miami, FL",False,False
3561,Tyber Creek Wine Bar & Kitchen,/user_details?userid=4gjC1hzu7dtSHRHkwoltWg,"This is the worst restaurant I've been to in recent memory. The food is just bad.

I went there with a party of three and got the ""Soft Scrambled Eggs."" The eggs were scrambled, but they were not, in fact, soft by any measure. They were so overcooked that they were inedible, and the bacon was dry and tasteless to the point where I didn't bother having more than a few bites. The eggs weren't seasoned in any way. Not even salt! Even when I sent it back and got eggs that were cooked properly, it was still clear that there was no step between the eggs being cracked and whisked and them being thrown on the griddle.

The other two folks I dined with got rather different items, so this can't be chalked down to Tyber Creek being bad at breakfast and breakfast alone. 

The restaurant is, bar none, the worst in the neighborhood, but somehow also the most expensive. Where are all these 5-star reviews coming from? I can only guess that they must be friends of the owners.
",1,6/11/2017,"Washington, DC",False,True
3576,Tyber Creek Wine Bar & Kitchen,/user_details?userid=u4xMy6LmTkEkqJA4IL6FOw,"Dinned at this venue twice, and both times were NOT PLEASENT. I ordered the carrots, and they were raw. The tuna tartar was not fresh, the vegetable Tian and flat bread had no flavorful. The service was slow, and I had to ask for my Rose multiple times. My friend ordered the old fashion drink, and it was sweet and saturated with vermouth rather than balanced. I emailed the manager (Jordan Stahl) my feedback, and she responded a week later. I will never dine here again, spend your money else where...Red Hen, Crisp and The Pub & the people are much better choices.
",1,7/14/2017,"Washington, DC",False,True
3615,Ruta Del Vino,/user_details?userid=LEJZF0kdcsg7XoK_dkZYGQ,"Over priced drinks and food. Takes advantage of a national independence day with overpriced drinks
",1,8/6/2017,"Montgomery Village, MD",False,False
3628,Ruta Del Vino,/user_details?userid=2wOIElWMilRoWdTleKwQDA,"It isn't about being negative it is about recognizing the truth. If you have large amounts of cash you would just as well put down the garbage disposal or send fire to them yes this is the place for you. An absolute joke the size of the ceviche and the prices, maybe they go to pay for the wall hangings? Because the food has at least a 400% markup. By all means if you don't know how to cook and have not hung better to spend your money on then yes go there.
",1,4/29/2017,"Charlottesville, VA",False,False
3634,Ruta Del Vino,/user_details?userid=Jr65_ucF4icYKX4e_wB9kQ,"Killing octopus, a very intelligent and fascinating creature, is very cruel. I will never patronize an establishment that serves veal or octopus!! Just so ya know.
",1,1/26/2017,"Washington, DC",True,True
