,rest_name,username,review,stars,date,location,repeat,dmv
2414,Sonoma Restaurant & Wine Bar,/user_details?userid=Ux0QheGWOT5bchLngmdFuQ,"The potato gnocchi with eggplant ragu was good, although on the smaller side and with little cheese. The butternut squash risotto is labeled a First because it's super small.
",3,2/19/2016,"Washington, DC",False,True
2417,Sonoma Restaurant & Wine Bar,/user_details?userid=BBpghJX7rahWS67HSqG9Fw,"Good but a little overpriced. Service was fine but not great. Brussel sprouts were tasty but drowning in oil, couldn't finish them or mushroom burger. No wine from organic grapes. Wine was great, but again not sure it was worth the price. A $100 meal for two consisting of a burger and charcuterie had better be top notch.
",3,3/4/2016,"Washington, DC",False,True
2418,Sonoma Restaurant & Wine Bar,/user_details?userid=Eo4iEYfKEyKVoNOzJdY2Rw,"Waitstaff was perfect. My squid ink pasta was interesting but had an ""off"" taste. Ambience is casual. I found it noisy and difficult to hear my friends' discussion but that could just be me.
",3,12/3/2015,"Arlington, VA",True,True
2427,Sonoma Restaurant & Wine Bar,/user_details?userid=Zq2k8xvadCqD8wAF8Prjmw,"Food was good quality but was heavy on sauces and not taste.   Service was not good, had to keep asking for wine and water. The decor is nice and the wait staff was very friendly but there is a critical component missing,  management.
",3,1/16/2016,"Spring Valley, NY",True,False
2432,Sonoma Restaurant & Wine Bar,/user_details?userid=VE3xm5QcEYGQG_zBAg4e1w,"Had steak and duck. Both very tasty.  Not overwhelmed by the decor at all.  It was dark and candlelight lit so a bit on the romantic side.  The place though was freezing cold.  The  metal-backed chairs didn't help either.   Had a great malbec wine, the only one on the menu.  Two appetizers, two entries and a bottle of wine came to $140 which is not cheap but not overly expensive either.  Service was very attentive but waiter forgot out bread order, which was ok as we were comfortably full with what we ordered.  Noticed that most tables were occupied with larger groups so it was noisy but nothing that would annoy you unless you like to whisper only.  Ended the night two doors down for after dinner drinks.  Probably visit that part of town more to check out other places as well.
",3,12/7/2015,"Germantown, MD",False,False
2439,Sonoma Restaurant & Wine Bar,/user_details?userid=k4zMI0XHup4fK81M7Iao1w,"Like I said, I went back there to try something else.

1. Burratta cheese w/ ONLY ONE slice of bread, tomato slices/jam. Burratta is always fresh and milky but I had a better one from most g-store...  I wish they put something else like ricotta cheese or honey..

2. Steak w/ parsnip puree: Parsnip puree was great. My friend said the steak was good.

3. Pasta: pacherri (forgettable) and spaghetti (very forgettable) were aweful. Both must have escaped the boiling water before time was up.  All ingredients were playing independently without any flavor what so ever. Egg in spaghetti came as actually thinly sliced boiled egg, not as a part of sauce like carbonara. WTF.
 
I had to do something so I asked some parmasan cheese and just dump the cheese into both pasta bowl. Well.. it didn't help much and I ended up making my own mac n' cheese  when I got home. Mac n' cheese from the Package  was MUCH better than sonoma's pasta. 

Completely faied pasta dish.. 

Not sure if I want to return when I know there are many other wine bar offering good selections of wine and FOOD.
",3,4/24/2010,"Zürich, Switzerland",False,False
2444,Sonoma Restaurant & Wine Bar,/user_details?userid=V19pXDXzgNhnIpVTd3S6YQ,"Limited choice of wine by the bottle all of which were expensive.  Food was ok: the shrimp pesto linguine was unimaginative. Service was friendly and efficient. 

Not worth a return visit.
",3,8/27/2014,"Upper East Side, Manhattan, NY",False,False
2468,Sonoma Restaurant & Wine Bar,/user_details?userid=fbhqBOF98rP0WrDsXyqrkg,"Pleasant wine bar in now trendy Capitol Hill area.

But its credentials as a Restaurant -- despite being part of the title --are less convincing - the menu is a little limited, the service tardy, and the noise levels too high
",3,7/3/2013,"London, United Kingdom",False,False
2470,Sonoma Restaurant & Wine Bar,/user_details?userid=yxIwqKn9KN3g3MMYgCvzYQ,"My first impression of Sonoma: I think you need to be a Hill staffer to come here. This isn't a fancy place, per say, but I felt very out of place in my middle-school-teacher-khakis-cardigan-and-flats attire. Also, my friend and I were probably the only people in there NOT talking politics. Anyway, I digress.

Sonoma has a lot going for it. It is super popular not just for wines but for dinner as well. Beautiful exposed brick walls add to the charm. If its super crowded, it gets very loud, but it can also be a nice spot for a quiet date. 

After a few of one of their specialty cocktails - la dolce vita, a grapefruity concoction complete with little grapefruit shavings on top - I thought it was just good. Very tangy and not as sweet as I had thought it would be, but good nonetheless. For dinner, the regular marinara pizza hit the spot in terms of taste, but certainly not for texture (soggy bottom!). Sonoma ain't cheap, so I was expecting something a little higher in quality.

Service was decent - nobody bothered us to hurry up when we were clearly done and just chatting - but I was confused by how we seemed to have 3 different waitresses that night.

A good spot on the Hill for wine or a drink after work, but not necessarily dinner.
",3,5/1/2011,"Washington, DC",False,True
2476,Sonoma Restaurant & Wine Bar,/user_details?userid=blG-KIyBGyqbum4EgBCM3g,"My husband and I went to dinner early on a Monday night, arriving around 6:00. The restaurant area was not crowded (and is on a separate floor from their happy hour lounge). It was pretty empty when we arrived, and still had plenty of tables when we left at 7:45.

The entrees didn't really appeal to us, so we ordered the cheese board, charcuterie board, and several small plates: burrata, market crudo, and calamari fritz. We also ordered two wine flights, which we both sampled.

All of the food was excellent. The boards are much more generous than we were expecting--we probably got two ounces of each cheese, the sliced meats were easily a handful, and the (house-made) pates were similarly generous. The accompanying fruit spreads and pickled vegetables were a nice counterpoint to the meats and cheeses. Our favorites were the chicken liver pate and bella vitano espresso sharp cheese. We will definitely order these again when we go back.

Of the small plates, the calamari was excellent. I've only had better in a small Italian restaurant that's out of state. The burrata and crudo were fine; they're nice to get because you can't easily purchase them in a store, but weren't outstanding.

The wines were... disappointing. You would think, that after ordering essentially six wines, we would have found something that was tasty and complimented the meal. Unfortunately, I think that Sonoma fails here by being too pretentious. There are a lot of really good wines out there, but they haven't fleshed out their wine list. They also don't describe the wines beyond varietal, winery, and production year. I would really appreciate a more thorough list, with some less-expensive options, highlighting the different regions of California and maybe some local Virginia and Maryland wineries.

Our servers were outstanding, and the ambience was perfect for our anniversary dinner. We'll definitely go back, but we'll be a little more discretionary with our wine choices next time.
",3,7/9/2013,"H Street Corridor/Atlas District/Near Northeast, Washington, DC",False,False
2478,Sonoma Restaurant & Wine Bar,/user_details?userid=Eo4iEYfKEyKVoNOzJdY2Rw,"This place is our go-to joint before a show at the Folger. Delicious wine, delicious small plates. Their upstairs lounge is comfy, cozy and classy- and their bartender and waitstaff are friendly and down to earth. 

I'd say the only things wrong with this place is the periodic clientele - the obnoxious DC set - but it *is* Capitol Hill so what can I expect, really? Also on Valentine's Day, their fixed price menu included a tomato sauce that we suspect was of the jarred variety... but that's unsubstantiated so not going to ding them for that. 

Next up, Twelfth Night, and we'll be back to Sonoma.
",3,3/3/2013,"Washington, DC",True,True
2486,Sonoma Restaurant & Wine Bar,/user_details?userid=_oabu-V1IRoXV2f5_UyP6Q,"Food and service were ok and the place has a nice rustic look to it without being too  fake. Seems like a good place to go if you're in a group as the place has a nice open feel and the bar upstairs makes for a nice touch.
",3,8/24/2014,"Alexandria, VA",False,True
2489,Sonoma Restaurant & Wine Bar,/user_details?userid=KjgMNVvWUKcEzQsUUQPjgQ,"Just totally average here.  More like a tweener 2.5 stars.  You wouldnt particularly complain about anything, nor remark about it.  For being a wine bar, servers are not well versed on the by the glass wines, which is kind of odd.  WInes also served at incorrect temps, also weird for a wine bar.  Sardine appetizer was really good.  Again, wouldnt complain, but probably wont go again until Malia Obama is in the White House.  

Good:
Burrata, grilled sardines, pizza

bad:
soprressata, pork burger, service
",3,2/25/2013,"Petworth, Washington, DC",False,False
2492,Sonoma Restaurant & Wine Bar,/user_details?userid=4WsCfPXkRy6lOZQeTbIAAQ,"I came to Sonoma on a Friday night to meet the girlfriend after work and I arrived early so I ordered a drink at the bar and got us a table.  The wine was on the more expensive side but that is given at a place on the Hill.

Our waiter was very attentive and suggested a good bottle of wine to go with our smaller meals that we ordered.  I had a small salad and the smoked guanciale.  The Guanciale was over the top fattening and tasty.  I couldn't stop eating it even though I was consciously clogging my arteries.  I brought what I didn't eat home and used it as a flavor addition in my cooking for the next few days.   I would not recommend getting it if you are looking to eat it alone but it is a great novelty dish to share among 4 people.

The experience was OK but nothing spectacular and I would most likely try some of the other options in the area before I went back.
",3,7/11/2012,"Fairfax, VA",False,True
2496,Sonoma Restaurant & Wine Bar,/user_details?userid=Qk1rfweDgYFfzkoZjbMwnw,"Sonoma was, as Yelp puts it, A-OK. Nothing super special but perfectly fine for a group dinner. The best part of the meal was probably the cheese board: we went for the full board, which came with 8 different cheeses and 4 jams/compotes/accompaniments. They were awesome. The entrees (gnocchi, braised beef cheeks, risotto) were just fine. Opted out of dessert because nothing really caught our eyes. 

All in all, I wouldn't go so far as to recommend Sonoma, but I wouldn't warn against it either.
",3,2/5/2013,"Dallas, TX",False,False
2503,Sonoma Restaurant & Wine Bar,/user_details?userid=krTigueP-h8xQidivoNpLA,"It's nice for a glass of wine but the restaurant wasn't that impressive.  We started with the $5 Happy Hour.  The cocktails are a good deal at $5 but my friend didn't like the wines that were offered at $5.  There was no one there on Friday HH which I thought was weird but it's good if you want a trendy place to go that's not too loud.

We tried it out for Restaurant Week. We started with cheese board and burrata.  The cheese was good. Sweet mustard was a nice touch.  I had the Artic Char with vegetables which was very good but portion size was a little small.  My friend had the Fettuccine which she didn't think was very special.  kinda plain. The desserts were not memorable.  Goat cheesecake was good but braised peach was mushy.

It's on Capital Hill so parking is a pain. If i was in the area, I would go for HH but I'm not going out of my way to go back.
",3,8/20/2012,"McLean, VA",False,False
2506,Sonoma Restaurant & Wine Bar,/user_details?userid=VovOf-f9lbq2AXJQTtcQlw,"I have really mixed feelings about Sonoma. The atmosphere and look of the place are terrific, and the staff are friendly and highly competent. The wine selection is great and some of the menu items (meatballs, soups, pasta) are delicious. But after eating here many times, I've learned that large swaths of the menu are bland and not worth the price. The roast potatoes, for example, are too-large chunks of potato with apparently no seasoning at all. The roasted fennel is also just that; it could use some sea salt or anything to make the flavors deeper and more interesting. The polenta is fantastic but the mushrooms are only so-so. 

Note that I haven't reviewed any of the entrees. They're pricey, but maybe they are worth it. My view is that everything on the menu should be equally excellent, and if the basics are not, I'm less willing to ""pay up"" for entrees that are more complex and difficult to execute.
",3,3/23/2012,"Washington, DC",False,True
2509,Sonoma Restaurant & Wine Bar,/user_details?userid=y-S7dBwfvPqpiAt8cwIrIg,"Came with another couple for dinner, we love wine and good food and had heard Sonoma was a great place to try.  

Their wine selection was... as you'd expect, great.  

Their service was great but slow.

Their food was Meh...bordering on not great.  No one was happy with their entrees from risotto to pasta to some meat dish that we can't even remember, none of us were too happy.  Even dessert fell flat.

I would come back for happy  hour honestly, I think it would be a great place for a few glasses of wine and a snack.
",3,4/16/2012,"Arlington, VA",False,True
2522,Sonoma Restaurant & Wine Bar,/user_details?userid=OsQES2iXRFqvtNt7C_K1sQ,"Sonoma upon first visit was hit or miss.

Hits:
*Good wine list, many inventive blends to choose from.  Went with a reasonably priced Ridge Zinfandel that was excellent.
*Cheese selection was really tasty.
*Arugula salad was outstanding, highlight of the meal

Misses:
*Pizza (ordered for entrees) were just ok.  Not bad but nothing special
*Decor is a bit lacking.  Uninspiring.  Leads to a somewhat drab feel.
*Service was ok, a little spotty on serving and pouring the wine.  Yes I know this sounds like nit-picking but being able to properly pour wine without spilling it all over the table is probably a core competency to work at a ""wine bar.""

Doubt I will go back for dinner, but would stop by for a glass of wine if in the neighborhood.
",3,4/16/2011,"Charlotte, VT",False,False
2526,Sonoma Restaurant & Wine Bar,/user_details?userid=uwt8VZMQX_rHqCLfPdrQXA,"Went to Sonoma for brunch. I had heard great things, and was excited to try. I gave 3 stars because the experience was just that: ok. I was treated to brunch, so probably would have been two stars as it is rather pricey. 

The atmosphere is very welcoming and our server was incredibly nice, but service was very, very slow and not very consistent. There were barely any customers in the restaurant, and it took a good 15-20 minutes after putting in our drink orders to receive our drinks. 

We started off with the cheese plate, and that was just divine. Really great selection and the spreads were delightful. 

I asked the waitress's opinion for my main course, and she, without hesitation, said that the duck hash was the best thing on the menu, so I went with that. Everything in theory should have been delicious--shredded duck with a coddled egg and creamed spinach over beans and potatoes. The problem was everything was too rich and really needed some kind of acid to cut through all of the fat, and it ended up being really heavy and tasteless. 

I might go back to just have some wine and a cheese plate, but overall was underwhelmed by the whole experience.
",3,4/9/2012,"Washington, DC",True,True
2535,Sonoma Restaurant & Wine Bar,/user_details?userid=s2RpuXP63K0MqcEtmqOBKg,"Sonoma is a nice space, and is a good place if you are in the area.  I do not think it is worth the trip if it takes you a lot of time to drive or Metro here.  The food is fine, the menu is creative, the execution is OK.  I ordered rabbit here which came out in a dull sauce while also being overcooked and tough.  The flavor was mediocre at best.  The cheese plate we ordered was OK, and paired OK with the wine that was recommended to us.  I appreciate that much of the food is organic, but it's unfortunate that the high quality ingredients are butchered by Sonoma's kitchen.  I will say the wine is excellent here and the staff seemed to know their wine.

For some reason the space itself seemed a little weird to me.  Cold and uninviting perhaps, which I think is the opposite of how I should feel in a wine bar.  It may have been because the restaurant was empty, but it still was a bit unsettling.
",3,1/25/2009,"Encinitas, CA",False,False
2536,Sonoma Restaurant & Wine Bar,/user_details?userid=VNA0Dfg2QeCB7jz-7hL6gw,"Went for dinner during restaurant week. Came on a Sunday and the place was deserted. There were only 4 other occupied tables and a handful of people at the bar. The service was so-so. I got the house made meatballs, the 10oz New York strip (had to pay an extra $4) and the flour-less chocolate cake. The meatballs were blah, the steak was really good, and the flour-less chocolate cake was good but there were some popcorn kernels that did not pop. That could be a bad thing if you bit down and broke a tooth. Overall, Sonoma is ok but not a place I would rave about.
",3,1/26/2015,"Washington, DC",True,True
2540,Sonoma Restaurant & Wine Bar,/user_details?userid=XRWys3L_05QVSx0PdU1WoA,"Food definitely deserves 5 stars.  The inattentive service gets maybe 2 stars.  We started with the charred octopus which was incredibly tender. I could have ordered that again as my entrée.   Beet salad and arugula salad were both very good.   For our entrees we had the sirloin over broccoli rabe and the fettuccine carbonara.  The carbonara can only be described as heaven in a bowl. The guilty pleasure was delightful.
",3,11/9/2013,"Arnold, MD",False,False
2547,Sonoma Restaurant & Wine Bar,/user_details?userid=t5Ec9kUmTaIcfbDXpNLqow,"Glad the hill has a place that focuses on wine and food, but the downside was it was limited to California wines and a handful of Italian.  I get it - it's Sonoma, but still.  

Interior is very neighborhood, but with a luxury feel, especially upstairs in the lounge with the fancy couches.  It does draw a pretentious crowd - why wouldn't it... it is the hill.

I will say though the food isn't pretentious... the menu is versatile and I would TOTALLY recommend getting the chacuterie and cheese plate.  Cheeses change pretty often so ask you server and get a variety!  

Oh, and get the meatballs - YUM!
",3,3/23/2011,"Boston, MA",False,False
2548,Sonoma Restaurant & Wine Bar,/user_details?userid=Y6-WlMcVdE9B0-3RPkuQNw,"Quaint and not overly cute- in a good way. Good customer service.  Make a reservation if you plan to go on a Friday or Saturday. This place has a lot of cheese options - the most Ive seen on any DC menu to date.  If you're not a cheese head they also have pizza and pasta options, there's something for everyone here.
",3,5/24/2013,"Washington, DC",False,True
2556,Sonoma Restaurant & Wine Bar,/user_details?userid=oyVgf9S9g37XTW9Fxd1BYg,"Would actually lean towards 2.5 stars as the wine is overpriced (except for the bottle of Kenwood).  I thought I had heard they had ""flights of wine"" - well I don't call ordering 3 to 5 (3oz glasses) priced betw 7 and 8 bucks a ""wine flight.""

Pizza is really good, but pricey as is most of the menu. Service is spotty and I am not a fan of the stark decor.  The food wasnt bad though.
",3,9/19/2008,"San Diego, CA",False,False
2562,Sonoma Restaurant & Wine Bar,/user_details?userid=PZJOZMU3o-k96KtIsvKgmQ,"I have eaten here once. Overall I thought it very good.

The wine list is good (not huge but good choices), and our waitress was well informed (ie, made suggestions that were decent, didn't automatically pick most expensive bottles they offered). The bartender was also very good - he served us an excellent Italian Pinot Nero at the bar.

The menu was good, though pricey and somewhat limited in range. I had the prawns, which were huge and very tasty. My dining companion was vegetarian had the kale and one other vegetable (I think rapini?), which she noted was very good.

Very nice ambience, good date spot, good service. I certainly would go back again. Right in Cap HIll, so be aware parking could be a challenge.
",3,7/27/2011,"Washington, DC",False,True
2565,Sonoma Restaurant & Wine Bar,/user_details?userid=RYz_Q2mpdthmCj9ZFSBXcg,"I come here regularly and have a 5 star experience, but unfortunately last night was a terrible evening.  Horrid service, our sides coming out AFTER we finished eating our meals, no water refills, the waiter literally stepping on our feet and scowling like it was our own faults.... thankfully the manager was amazing in setting the situation right and I hope our next experience is back to the usual 5 stars that I've come to expect from such a fun wine bar
",3,12/9/2010,"Camarillo, CA",False,False
2567,Sonoma Restaurant & Wine Bar,/user_details?userid=xOR7UBIzCYDIPi5ndnW_XQ,"Decent food, though dinner was not particularly spectacular. But Sonoma has a great wine list, so it's a good spot for sharing apps and a bottle with friends.
",3,4/3/2013,"Cambridge, MA",False,False
2572,Sonoma Restaurant & Wine Bar,/user_details?userid=Xm_49m0pyn4hDANmV2mRgA,"CliffsNotes:  There are two dishes at Sonoma that I've never had before elsewhere but they're probably seasonal too.  First is the Lardo.  That's right ... pure fat with a little bit of salt and pepper.  The taste and texture is just mind-boggling.  Try it because you've never had it before.  The second is the Grilled Yellow Watermelon.  Whoever came up with this idea is brilliant.  It's smoky, charred, and sweet ... along the same idea of a burnt marshmallow.  4 appetizers ran $46.20 including tax.  Not a terribly bad place.  [Original Visit: July 24, 2009]
",3,1/26/2010,"Dallas, TX",False,False
2573,Sonoma Restaurant & Wine Bar,/user_details?userid=7LmJ87EijrHcoYRu9WgoHg,"Good scene. Overpriced. But clean atmosphere for the hill
",3,1/27/2013,"Washington, DC",True,True
2575,Sonoma Restaurant & Wine Bar,/user_details?userid=VSCLBuIP2N9tqtrh-F3_LQ,"Sonoma is a wine bar that is chic and upscale without being pretentious. At least that's my experience there.

The bartenders don't make me feel like a jackass when it's obvious I have no clue about wine. Hey, I'm here to learn! They always pick out a tasty glass for me, though. And they can whip up a damn good mixed drink as well. 

Sonoma's food is fresh and unique, with enough options to satisfy a variety of palates. I almost always select from their seafood options--balanced and subtle flavors, just simple and well-executed. Sonoma's prices are also pretty decent, all things considered. There may not be anything particularly extraordinary, but overall the offerings are pretty solid.

And of course after a meal with a beautiful lady at Sonoma, it's nice to go for a stroll around the Capitol building at night when it's all lit up and void of the daily hustle and bustle.
",3,10/27/2009,"Washington, DC",False,True
2579,Sonoma Restaurant & Wine Bar,/user_details?userid=TFgo_WNOpDEcxyHCoo4Keg,"Sonoma offers an overall positive experience.  I must admit disappointment however that the name of the restaurant is somewhat misleading.  I was hoping for a large selection of Sonoma Valley (and would have fully accepted Napa Valley) wines, but instead there are only a few such wines available.  Although the bar area is cool with a great number of wines ""on tap"" the one that I selected had clearly turned and tasted like vinegar.  I do look forward to returning for happy-hour sometime but probably won't return here for my centerpiece of a night out.
",3,5/12/2012,"Washington, DC",False,True
2584,Sonoma Restaurant & Wine Bar,/user_details?userid=MDg45kzmmNsXFs2z84KeGw,"There were 6 of us for a post-wedding lunch. We all started with salads and cleaned our plates. The salad servings are large enough to share. I had the spinach salad, which came with goat cheese and a delectable onion dressing. I had the margherita pizza. It looked like the crust was going to be bad, but tasted great (thin but not a cracker). Needed some salt.

Groom and maid of honor had the shrimp and grits. Don't think southern. These are huge prawns on top of a large kernel type of grits (no cheese) with squash and green beans. It sounds strange but was very tasty. 1 shared my spinach salad and the other had the market salad, which is very pretty.

Bride had spinach salad and the trout with cabbage. She was pleased.

The 15 year old had the arugula salad b/c of the bacon and bacon dressing. He continued with the pork entree and enjoyed all of the above.

The 7 year old had the soup of the day, which looked like minestrone, and when he ran out of broth, they brought more :) He also tried the meatballs (on polenta).

2 had a special dessert - pear-filled italian donuts - 1 had a scoop of pistachio ice cream and the other had vanilla-brownie. 2 of us had the ice sampler (the ice cream is homemade), which was mint chocolate chip (TOO minty), raspberry (delicious), and vanilla-brownie (meh). The 15 year old had - and loved - the goat cheese cake. And the bride had bride had a bowl of mint chocolate chip.

The service was great. The unfortunate thing is that their A/C wasn't working and it was an incredibly humid day. We were all suffering though, staff included.
",3,10/1/2010,"Baltimore, MD",False,False
2586,Sonoma Restaurant & Wine Bar,/user_details?userid=zaCmrbIer4DTy_RiitbyHw,"The food was delicious, especially the Mennonite Chicken and Risotto. Granted, it's not the best chicken I've tasted, but it all was damn good. My only complaint would be that the service was slow, at first. The kitchen was very timely with getting out the food, but our waiter was slow to take our order. He was great the rest of the night though, so no big deal there. Definitely give this place a try for upscale American cuisine with a touch of Italian flare. I'll sure be going back.
",3,9/21/2012,"Largo, MD",False,False
2589,Sonoma Restaurant & Wine Bar,/user_details?userid=EYkgtjflFciZneeD10upjg,"Well-heeled crowd. Bustling atmosphere. Love that you can get a half-glass of wine if you want. Good cheeses. Had a very disappointing pasta dish, though - overcooked and swimming in butter (ugh) -- which is why I am only giving it three stars. Sorry, guys! Wanted to give you more.
",3,7/26/2009,"Washington, DC",False,True
2590,Sonoma Restaurant & Wine Bar,/user_details?userid=fpNXPWiBgX27IAxsC9wImg,"*3.5*

It had been a couple years since I had stopped into Sonoma, so my gf and I made reservations there for last night.  Even though we arrived a bit late due to all the traffic in the city, they sat us immediately.

We decided to go with glasses of wine, not a bottle, and started with 2 cheeses.  The waiter quickly came to tell us about the specials, but it was at least another 15 minutes before he took our order.  The deduction of the stars is due to the slightly below average service.  

Following the cheese we ordered a salad special which was heirloom tomatoes and mozzarella cheese, which was fantastic.  For the main courses, i ordered the burger and my gf ordered a pizza.  I was quite happy that they actually cooked the burger rare, as many places wont do it.  

The waiter never came back to our table a single time between the food arriving and asking if we wanted dessert.  We didn't have a chance to order another glass of wine.  The food here is always superb and the wine selection is as well.  Overall, I enjoy it as one of the better wine bars, but there service definitely needs to step it up.
",3,6/26/2009,"New York, NY",False,False
2591,Sonoma Restaurant & Wine Bar,/user_details?userid=qtTd_VDFXoeNkJKrtQ4R2g,"It's a 2.75 really, but it's a round up kind of day because I woke up early without an alarm clock. =) 

We didn't make a reservation because they were full, but my husband and I decided to try it out since I bought a groupon the day before.  We started with a beer for the hubs and me with a taste of a glass of Pinot Grigio.  The pinot was ok, but it was only $4 so no big deal, plus the bar tender was pouring generously.  

At this point, we had waited quite a bit to get our drink order in so we decided to order our whole meal just in case we didn't get his attention again.  It was a really busy night and the bar tender was the only one behind the bar servicing about 15 people!  Our first course came, we ordered a cheese sampler.  This was ok, the pieces of cheese were small and the accompaniments (fruit chutney, etc) were beyond small, you could eat the whole serving in one bite, not enough to go around really.  

My husband ordered the margarita pizza, which was just ok, and I got the ricotta gnocchi - which while the flavor was great, only got like 12 pieces of small SMALL gnocchi.  Really the portions here are skimpy and you end up paying a grip. 

The 2.75 stars really goes to the bar tender who kept everyone serviced and happy.  The atmosphere is great - I should mention that the decor is impeccable and very clean and neat.  I also like the idea that they use sustainable products whenever they can.
",3,4/17/2010,"New York, NY",False,False
2594,Sonoma Restaurant & Wine Bar,/user_details?userid=XZqFFVr3-W_mK6_LTYwbRA,"Went to Sonoma on a Tuesday, and needed no reservation, even though I made one through OpenTable. 

I liked the decor. There is a casual elegance to it and a great place for a date. I don't know that I would really use it for a special occasion though, because the setting is not that intimate (downstairs). It's just alright.

Would definitely recommend the meatball and pollenta appetizer (it's more of a small entree), the steak (very well seasoned), and the lamb (better than the steak, but obviously much lighter). I think we paired with a red blend that sounded like Longshoreman, but one too many glasses to recall.

Hard to gauge the price because it was Restaurant Week, but the service was excellent. I do wish Sonoma played up the wine aspect of things a little more. The staff was knowledgeable, but at times I felt like it was just a pretty good restaurant, and not really a wine bar.
",3,1/20/2010,"Washington, DC",True,True
2596,Sonoma Restaurant & Wine Bar,/user_details?userid=G3yZL1n8p1QwiRbt1pCjaQ,"Yay:
-Killer martinis; I was amazed how delicious they were.
-The full charcuterie had a nice selection and tasted pretty good.
-Good atmosphere; upstairs lounge was comfortable for black tie pre-gaming.

Nay:
-The upstairs bartender's first words to us were ""Did you guys come from a wedding?"" Yeah, late afternoon Wednesday weddings are all the rage these days!
-Same bartender simply sad ""No, sorry."" and walked away when asked if they had a Shiraz
-None of the staff seemed to know what certain things were on the charcuterie, but that didn't prevent them from making it up.
-There seemed to be only six wines on the menu. I can't quite reconcile this with the Wine Bar label; maybe it was because we were upstairs?

My Say:
Good for a place to meet up in Capitol Hill but I would not go out of my way to return.
",3,5/13/2010,"Seattle, WA",True,False
2604,Sonoma Restaurant & Wine Bar,/user_details?userid=iqbFnzPhxxrKXHmoFZWHUA,"I returned to Sonoma Restaurant and Wine Bar sooner than I expected! I met a friend there for a Happy Hour glass of wine for my birthday in March, and it was a pleasant experience. We sat upstairs on the confy couch, right in the middle. As the room filled with others, the staff brought in chairs and barstools, but it never seemed crowded. We shared a bottle of ""Baby"" Prosecco and then later, the Pizzas - Maiale with tomato, sausage, bacon, ricotta, and thyme. They were both delicious, but the pizza was a long time arriving, and a little on the chilly side. I think our server was a little too busy, because we chatted the entire Happy Hour with very few, limited interruptions from him to see how we were doing. I hope to be able to increas my stars back to foour if I have a return visit.
",3,4/2/2012,"Washington, DC",False,True
2612,Sonoma Restaurant & Wine Bar,/user_details?userid=eVHfakS-HMK1hmUnS7aEDg,"Sonoma chose to stay open on a major holiday, I live in the area & am a huge charcuterie/cheese fan, so thought this would be a perfect fit. Mmmm, not so. Bare-bones staff of chefs, the waitress Hillary tried her best to accommodate our requests, but I doubt we'll be back. Really, nothing else on the menu really tempted our palates & 1/4 of their menu was not even available. Honestly, the best comment I have about a restaurant of this caliber shouldn't be the burger that my guy got!  I hate to say it, but if you can't serve to your typical standards 'cause it's a holiday, most customers will leave disappointed.  Bummer
",3,3/3/2012,"Washington, DC",True,True
2621,Sonoma Restaurant & Wine Bar,/user_details?userid=m-VWnGGm9LMv3P2u4xPZdg,"I finally got a chance to eat a full meal here, and I'm going to leave my rating at three stars. 

Some of the food we had was executed well, some of it not so well. We started with the chicken liver mousse, which I think is made in-house. The mousse was fantastic. A nice creamy consistency, yet I would've preferred it a few degrees warmer. I think that's just me, though. 

We followed it with the grilled sardines. Our server told us not many people order them, but I don't know why (Yes, I do actually, but I'll resist my temptation to slam the American palate any more than I just did.). The sardines were absolutely amazing and fresh tasting, considering it was probably last week's order.

The fennel salad was next, and it was kind of disappointing. I love fennel to death, but this salad needed more fruit on it to balance out all the flavors. And where was the creme fraiche? Definitely could have used more. 

An order of parpadelle with veal ragu was next. (Yes, we ate a lot of food.) The veal ragu was amazing, small cubes in a nice demi came out real well. The pasta itself could've benefited from another 60 seconds in the water. 

Finally, our main course arrived. We went with the sea bream, a mild white fish from the Mediterranean, and the lamb, cooked rare. The fish was incredibly salty, but my date refused to send it back. Sea bream is not a super salty fish, so I don't understand why it was so salty. The lamb, while not as salty as the fish, probably had a pinch or two more than necessary. It was cooked well, though, definitely worth getting again. I also appreciated the fact that they know what 'rare' means. Some chefs in this town seem timid when it comes to serving meat cooked truly rare.

Overall, I'd probably stick to the charcuterie, small plates, and cheese if I were to go again. The wine list is still amazing.
",3,2/9/2010,"Indianapolis, IN",True,False
2633,Sonoma Restaurant & Wine Bar,/user_details?userid=Rck2SlB6b-6APVKs5v5_ZQ,"Very inconsistent, and not very many Sonoma wines - what's up with that? 

Began with the grilled calamari, which was excellent, and single handedly earned this place it's third star.  One entree was the skate special.  The skate was good, but the braised turnips were gross and the  chcikpea puree in a separate dish was weird - why wasn't the fish served over it? The other entree of a pizza, was fine not noteworthy. 

Nice space - high ceilings, well spaced tables, airy and comfortable. Service was decent.
",3,3/6/2010,"Philadelphia, PA",False,False
